Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[N:1]:[C;D3:2](-[N;D2:3]-[C;D3:4](=[O;D1:5])-[C;D3:6]):[S:7]>>[C;D3:4](=[O;D1:5])(-[C;D3:6])-[Cl;D1:8].[N:1]:[C;D3:2](-[N;D1:3]):[S:7]$[C:1]:1:[C:2]:[C;D2:3]:[C;D3:4]:2:[N;D2:5]:[C;D3:6](-[N;D1:7]):[S;D2:8]:[C;D3:9]:2:[N;D2:10]:1>>[C:1]:1:[C:2]:[C;D2:3]:[C;D3:4](-[N;D1:7]):[C;D2:9]:[N;D2:10]:1.[N;D1:5]#[C;D2:6]-[S;D1:8]$[N:1]:[C:2]:[C;D3:3]-[N;D1:4]>>[N:1]:[C:2]:[C;D3:3]-[N;D3+:4](=[O;D1:5])-[O;D1-:6]	1	1	1757	CN(c1ccc(F)c(NC(=O)C(F)(F)F)c1)c1ccc2nc(NC(=O)C3CC3)sc2n1
[N:1]:[C;D3:2](-[O;D2:3]-[C;D2:4]-[C;D3:5](:[N:6]):[C:7]):[C:8]>>[C;D2:4](-[C;D3:5](:[N:6]):[C:7])-[Br;D1:9].[N:1]:[C;D3:2](-[O;D1:3]):[C:8]$[C:1]:[C;D3:2](-[C;D2:3]-[Br;D1:4]):[N:5]>>[Br;D1:4]-[P;D3:7](-[Br;D1:6])-[Br;D1:8].[C:1]:[C;D3:2](-[C;D2:3]-[O;D1:9]):[N:5]$[C:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[N:5]>>[C:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[N:5]	1	1	109	CCOC(=O)C1C2Cc3cc(OCc4nc(-c5c(C)cccc5C)ccc4F)ncc3C21
[N:1]:[C;D3:2](-[O;D2:3]-[C;D2:4]-[C;D3:5](:[N:6]):[C:7]):[C:8]>>[C;D2:4](-[C;D3:5](:[N:6]):[C:7])-[Br;D1:9].[N:1]:[C;D3:2](-[O;D1:3]):[C:8]$[N:1]:[C;D3:2](-[O;D1:3]):[C:4]>>[N:1]:[C;D3:2](-[O;D2:3]-[C;D1:5]):[C:4]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4]-1-[C;D3:5](-[C;D2:6])-[C;D3:10]-1-[C;D3:7]:[C:8]:[N:9]>>[C;D2:5](-[C;D2:6])=[C;D2:10]-[C;D3:7]:[C:8]:[N:9].[O:1]-[C;D3:2](=[O:3])-[C;D2:4]=[N;D2+:12]=[N;D1-:11]	1	1	109	CCOC(=O)C1C2Cc3cc(OCc4nc(-c5c(C)cccc5C)ccc4F)ncc3C21
[N:1]:[C;D3:2](-[S;D2:3]-[C;D2:4]-[C;D3:5](:[N:6]):[C:7]):[N:8]>>[C;D2:4](-[C;D3:5](:[N:6]):[C:7])-[Cl;D1:9].[N:1]:[C;D3:2](-[S;D1:3]):[N:8]$[C;D2:1]:[C;D3:2]:1:[C;D3:3](:[C;D2:4]):[N;D2:5]:[C;D3:6](-[S;D1:7]):[N;D2:8]:1>>[C;D2:6](=[S;D1:7])=[S;D1:9].[C;D2:1]:[C;D3:2](:[C;D3:3](:[C;D2:4])-[N;D1:5])-[N;D1:8]$[C;D3:1](-[N;D1:2]):[C;D3:3]-[N;D1:4]>>[C;D3:1](-[N;D3+:2](=[O;D1:5])-[O;D1-:6]):[C;D3:3]-[N;D3+:4](=[O;D1:7])-[O;D1-:8]	1	1	6083	CC1(C)CCC(C)(C)c2cc3[nH]c(SCc4ccccn4)nc3cc21
[N:1]:[C;D3:2](-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]):[N:7]>>[O;D1:5]=[C;D3:14](-[C;D3:13]:1:[C:12]:[C:11]:[C:10]:[C:9](-[Cl:8]):[C:16]:1)-[O;D2:15]-[O;D1:6].[N:1]:[C;D3:2](-[S;D2:3]-[C;D1:4]):[N:7]$[C:1]:1:[N;D2:2]:[C;D3:3]:2:[C;D3:4](:[C;D2:5]:[C;D2:6]:[C;D3:7](=[O;D1:8]):[N;D3:9]:2-[C;D3:10]):[C;D3:11]:[N:12]:1>>[C:1]:1:[N;D2:2]:[C;D3:3](:[C;D3:4](-[C;D2:5]=[C;D2:6]-[C;D3:7](=[O;D1:8])-[O;D2:15]-[C;D2:14]-[C:13]):[C;D3:11]:[N:12]:1)-[N;D2:9]-[C;D3:10]$[O:1]-[C:2](=[O:3])-[C;D2:4]=[C;D2:5]-[C;D3:6](:[C;D3:7]:[N:8]):[C;D3:10]:[N:9]>>[C;D3:6](:[C;D3:7]:[N:8])(:[C;D3:10]:[N:9])-[I;D1:11].[O:1]-[C:2](=[O:3])-[C;D2:4]=[C;D1:5]	1	1	1810	Cc1nc(S(C)(=O)=O)nc2c1ccc(=O)n2C(C)C
[N:1]:[C;D3:2](:[C:3])-[N;D3:7](-[C;D3:5](-[C:4])=[O:6])-[C;D1:8]>>[C;D1:8]-[I;D1:9].[N:1]:[C;D3:2](:[C:3])-[N;D2:7]-[C;D3:5](-[C:4])=[O:6]$[C;D3:1]-[N;D3:2](-[C;D2:3])-[C;D3:4](=[O;D1:5])-[O;D2:6]-[C:7](-[C:8])(-[C:9])-[C:10]>>[C;D3:4](=[O;D1:5])(-[O;D2:6]-[C:7](-[C:8])(-[C:9])-[C:10])-[O;D2:18]-[C;D3:16](-[O:15]-[C:12](-[C:11])(-[C:13])-[C:14])=[O:17].[C;D3:1]-[N;D2:2]-[C;D2:3]$[C;D3:1]-[N;D2:2]-[C;D2:3]-[C;D3:4](:[N:5]):[C:6]>>[C;D2:3](-[C;D3:4](:[N:5]):[C:6])=[O;D1:7].[C;D3:1]-[N;D1:2]	1	1	739	COc1ccc2ncc(=O)n(CCN3CCC(N(Cc4nc5c(cc4Cl)SCC(=O)N5C)C(=O)OC(C)(C)C)CC3)c2c1
[N:1]:[C;D3:2](:[C:3]):[N;D3:6](:[C;D3:5]:[C:4])-[C;D2:7]-[C;D3:8]>>[C;D2:7](-[C;D3:8])-[Cl;D1:9].[N:1]:[C;D3:2](:[C:3]):[N;D2:6]:[C;D3:5]:[C:4]$[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[C;D2:5]-[Cl;D1:4].[C;D3:1]-[C;D2:2]-[O;D1:6]$[O;D1:1]-[C;D2:2]-[C;D3:3]>>[O;D1:1]=[C;D3:2](-[C;D3:3])-[O;D2:5]-[C;D1:4]	1	1	47	CSc1ncc2cc(Br)c(=O)n(Cc3c(F)cccc3C3CC3)c2n1
[N:1]:[C;D3:2]:1:[C:3](:[C:4](:[C;D3:5](:[C:6]):[N;D2:8]:[C;D3:9]:1-[N;D1:10]):[N:7]):[N:11]>>[N;D0:10].[N:1]:[C;D3:2]:1:[C:3](:[C:4](:[C;D3:5](:[C:6]):[N;D3+:8](:[C;D2:9]:1)-[O;D1-:12]):[N:7]):[N:11]$[N:1]:[C:2]:[C;D2:9]:[N;D3+:7](:[C;D3:4](:[C:3]:[N:6]):[C:5])-[O;D1-:8]>>[O;D1:8]-[O;D2:12]-[C;D3:11](=[O:10])-[C:13]:1:[C:14]:[C:15]:[C:16]:[C:17](-[Cl:18]):[C:19]:1.[N:1]:[C:2]:[C;D2:9]:[N;D2:7]:[C;D3:4](:[C:3]:[N:6]):[C:5]$[C;D1:1]-[C;D3:2](=[O;D1:3])-[O;D2:4]-[C;D2:5]>>[C;D1:1]-[C;D3:2](=[O;D1:3])-[O;D2:9]-[C;D3:7](-[C:6])=[O:8].[O;D1:4]-[C;D2:5]	1	1	1036	CC(=O)OCc1nc2c(N)nc3cccnc3c2n1CC(C)(C)F
[N:1]:[C;D3:2]:1:[C:3]:[C:4]:[C;D3:5](-[Si:6](-[C:7])(-[C:8])-[C:9]):[N;D3:10]:1-[C;D2:11]-[C;D3:12](=[O:13])-[O:14]>>[C;D2:11](-[C;D3:12](=[O:13])-[O:14])-[Br;D1:15].[N:1]:[C;D3:2]:1:[C:3]:[C:4]:[C;D3:5](-[Si:6](-[C:7])(-[C:8])-[C:9]):[N;D2:10]:1$[C:1]:1:[C:2]:[N;D2:3]:[C;D3:4]:2:[N;D2:5]:[C;D3:6](-[Si;D4:7](-[C:8])(-[C:9])-[C:10]):[C;D3:11](-[C;D3:12]):[C;D3:13]:2:[C;D2:14]:1>>[C:1]:1:[C:2]:[N;D2:3]:[C;D3:4](-[N;D1:5]):[C;D3:13](:[C;D2:14]:1)-[I;D1:15].[C;D2:6](-[Si;D4:7](-[C:8])(-[C:9])-[C:10])#[C;D2:11]-[C;D3:12]$[N:1]:[C;D3:2]:[C;D3:3](-[I;D1:4]):[C;D2:5]>>[I;D1:4]-[N;D3:12]-1-[C;D3:7](=[O:6])-[C:8]-[C:9]-[C;D3:10]-1=[O:11].[N:1]:[C;D3:2]:[C;D2:3]:[C;D2:5]	1	1	3670	COC(=O)c1cnc2c(c1)c(C1CCCCC1)c([Si](C)(C)C)n2CC(=O)OC(C)(C)C
[N:1]:[C;D3:2]:1:[C:3]:[C:4]:[N;D2:5]:[N;D3:6]:1-[C;D3:7](-[C;D2:8]-[C;D2:9])-[O;D2:10]>>[N:1]:[C;D3:2]:1:[C:3]:[C:4]:[N;D2:5]:[N;D2:6]:1.[C;D2:7](=[C;D2:8]-[C;D2:9])-[O;D2:10]$[N:1]:[C:2]:1:[C;D3:3]:[C;D3:4](-[I;D1:5]):[N;D2:6]:[N:7]:1>>[I;D1:5]-[I;D1:8].[N:1]:[C:2]:1:[C;D3:3]:[C;D2:4]:[N;D2:6]:[N:7]:1$[C;D2:1]:[C;D3:2](-[Cl;D1:3]):[N;D2:4]:[C:5]:[C:6]>>[Cl;D1:3]-[P;D4:8](=[O;D1:7])(-[Cl;D1:9])-[Cl;D1:10].[C;D2:1]:[C;D3:2](:[N;D2:4]:[C:5]:[C:6])-[O;D1:11]	1	1	391	CCOC(=O)c1cc(Cl)nc2c1c(I)nn2C1CCCCO1
[N:1]:[C;D3:2]:1:[C;D3:3](-[N;D3:4](-[C;D1:5])-[C;D1:6]):[N;D2:7]:[C:8](:[C:9]):[C:10]:[N:11]:1>>[N:1]:[C;D3:2]:1:[C;D3:3](:[N;D2:7]:[C:8](:[C:9]):[C:10]:[N:11]:1)-[Cl;D1:12].[N;D2:4](-[C;D1:5])-[C;D1:6]$[C;D2:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[C;D3:5]:2:[C;D3:6]:[N:7]:[C:8]:[C;D3:10](:[C:9]):[N;D3:11]:1:2>>[C;D2:1]-[C;D4:2](-[O;D2:14]-[C;D2:13]-[C:12])(-[O;D2:15]-[C;D2:16]-[C:17])-[O;D2:18]-[C;D2:19]-[C:20].[N;D1:3]-[N;D2:4]-[C;D3:5]:1:[C;D3:6]:[N:7]:[C:8]:[C;D3:10](:[C:9]):[N;D2:11]:1$[N;D1:1]-[N;D2:2]-[C;D3:3]:1:[N;D2:4]:[C:5](:[C:6]):[C:7]:[N:8]:[C;D3:9]:1>>[C;D3:3]:1(:[N;D2:4]:[C:5](:[C:6]):[C:7]:[N:8]:[C;D3:9]:1)-[Cl;D1:10].[N;D1:1]-[N;D1:2]	1	1	5510	CCc1nnc2c(N(C)C)nc3ccccc3n12
[N:1]:[C;D3:2]:[C;D3:3](-[C;D2:4]#[C;D2:5]-[C:6]):[C;D3:7]:[N:8]>>[N:1]:[C;D3:2]:[C;D3:3](:[C;D3:7]:[N:8])-[I;D1:9].[C;D1:4]#[C;D2:5]-[C:6]$[N:1]:[C;D3:2]:[C;D3:3](-[I;D1:4]):[C;D3:5]:[N:6]>>[I;D1:4]-[Cl;D1:7].[N:1]:[C;D3:2]:[C;D2:3]:[C;D3:5]:[N:6]$[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](-[N;D1:6]):[N;D2:7]:1>>[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](:[N;D2:7]:1)-[Cl;D1:8].[N;D0:6]	1	1	6519	Cc1nc(N)c(C#CC2CCN(C(=O)OC(C)(C)C)CC2)c(Cl)n1
[N:1]:[C;D3:3](:[C:2])-[C;D2:4]-[C;D2:5]#[N;D1:6]>>[C;D2:5](#[N;D1:6])-[C;D1:7].[N:1]:[C;D3:3](:[C:2])-[C;D2:4]-[Cl;D1:8]$[N:1]:[C;D3:3](:[C:2])-[C;D2:4]-[Cl;D1:5]>>[Cl;D1:5]-[S;D3:7](=[O;D1:6])-[Cl;D1:8].[N:1]:[C;D3:3](:[C:2])-[C;D2:4]-[O;D1:9]$[N:1]:[C;D3:3](:[C:2])-[C;D2:4]-[O;D1:5]>>[N:1]:[C;D3:3](:[C:2])-[C;D3:4](=[O;D1:5])-[O;D2:8]-[C;D2:7]-[C:6]	1	1	216	Cn1nc(-c2ccc(OC(F)(F)F)cc2)cc1CC#N
[N:1]:[C;D3:3](:[C:2])-[C;D2:4]-[Cl;D1:5]>>[Cl;D1:5]-[S;D3:7](=[O;D1:6])-[Cl;D1:8].[N:1]:[C;D3:3](:[C:2])-[C;D2:4]-[O;D1:9]$[N:1]:[C;D3:3](:[C:2])-[C;D2:4]-[O;D1:5]>>[N:1]:[C;D3:3](:[C:2])-[C;D3:4](=[O;D1:5])-[O;D1:6]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	1	1	11	CC(C)Cn1c(CCl)c(-c2ccccc2F)c2cc(OCc3ccccc3)ccc2c1=O
[N:1]:[C;D3:3](:[C:2])-[C;D2:4]-[N;D2:5]-[C;D3:6]>>[N:1]:[C;D3:3](:[C:2])-[C;D2:4]-[Br;D1:7].[N;D1:5]-[C;D3:6]$[N:1]:[C;D3:3](:[C:2])-[C;D2:4]-[Br;D1:5]>>[Br;D1:5]-[Br;D1:6].[N:1]:[C;D3:3](:[C:2])-[C;D1:4]$[N:1]:[C;D3:2]:[N;D3:3](-[C;D2:4]-[C;D3:5]):[C;D3:6]:[C:7]>>[C;D2:4](-[C;D3:5])-[Cl;D1:8].[N:1]:[C;D3:2]:[N;D2:3]:[C;D3:6]:[C:7]	1	1	1025	CCCn1c(CNC2CCCC2)c([N+](=O)[O-])c(=O)n(Cc2ccc(OC)cc2)c1=O
[N:1]:[C;D3:3](:[C:2])-[C;D2:4]-[N;D3:5]-1-[C;D3:6](=[O:7])-[C:8]:[C:9]-[C;D3:10]-1=[O:11]>>[N:1]:[C;D3:3](:[C:2])-[C;D2:4]-[Cl;D1:12].[N;D2:5]-1-[C;D3:6](=[O:7])-[C:8]:[C:9]-[C;D3:10]-1=[O:11]$[N:1]:[C;D3:3](:[C:2])-[C;D2:4]-[Cl;D1:5]>>[Cl;D1:5]-[S;D3:7](=[O;D1:6])-[Cl;D1:8].[N:1]:[C;D3:3](:[C:2])-[C;D2:4]-[O;D1:9]$[N:1]:[C;D3:3](:[C:2])-[C;D2:4]-[O;D1:5]>>[N:1]:[C;D3:3](:[C:2])-[C;D3:4](=[O;D1:5])-[O;D1:6]	1	1	11	CC(C)Cn1c(CN2C(=O)c3ccccc3C2=O)c(-c2ccccc2F)c2cc(OCc3ccccc3)ccc2c1=O
[N:1]:[C;D3:3](:[C:2])-[C;D3:4](=[O;D1:5])-[C;D3:6]>>[N:1]:[C;D3:3](:[C:2])-[C;D3:4](-[O;D1:5])-[C;D3:6]$[N;D3:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5]:1-[C;D3:6](-[O;D1:7])-[C;D3:8]>>[N;D3:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D2:5]:1.[C;D2:6](=[O;D1:7])-[C;D3:8]$[O;D2:1]-[C;D2:2]-[N;D3:3]:1:[C;D2:4]:[C:5]:[C:6]:[N;D2:7]:1>>[O;D2:1]-[C;D2:2]-[Cl;D1:8].[N;D2:3]:1:[C;D2:4]:[C:5]:[C:6]:[N;D2:7]:1	1	1	5306	C[Si](C)(C)CCOCn1nccc1C(=O)c1ccc2[nH]c(=O)sc2c1
[N:1]:[C;D3:3](:[N:2])-[C;D3:4](-[C;D2:5]=[O;D1:6])=[C;D3:7](-[C:8])-[C:9]>>[C;D2:5](=[O;D1:6])-[O;D2:12]-[C;D2:11]-[C:10].[N:1]:[C;D3:3](:[N:2])-[C;D2:4]=[C;D3:7](-[C:8])-[C:9]$[N:1]:[C;D3:3](:[N:2])-[C;D2:4]=[C;D3:5](-[C;D3:6])-[C;D3:7]>>[N:1]:[C;D3:3](:[N:2])-[C;D2:4]-[C;D4:5](-[C;D3:6])(-[C;D3:7])-[O;D1:8]$[N:1]:[C;D3:3](:[N:2])-[C;D2:4]-[C;D4:5](-[O;D1:6])(-[C;D3:7])-[C;D3:8]>>[C;D3:5](=[O;D1:6])(-[C;D3:7])-[C;D3:8].[N:1]:[C;D3:3](:[N:2])-[C;D1:4]	1	1	465	Cn1nnnc1C(C=O)=C(c1ccc(F)cc1)c1ccc(F)cc1
[N:1]:[C;D3:3](:[N:2])-[S;D3:4](-[C;D1:5])=[O;D1:6]>>[O;D1:6]-[O;D2:9]-[C;D3:8](=[O:7])-[C:10]:1:[C:11]:[C:12]:[C:13]:[C:14](-[Cl:15]):[C:16]:1.[N:1]:[C;D3:3](:[N:2])-[S;D2:4]-[C;D1:5]$[C;D1:1]-[S;D2:2]-[C;D3:3](:[N;D2:4]):[N;D3:6]:[C:5]>>[C;D1:1]-[I;D1:7].[S;D1:2]=[C;D3:3](:[N;D2:4]):[N;D3:6]:[C:5]$[C;D1:1]-[N;D3:2]:1:[C;D3:3](=[S;D1:4]):[N;D2:5]:[N;D2:6]:[C;D3:7]:1-[C;D3:8]>>[C;D1:1]-[N;D2:2]-[C;D3:3](=[S;D1:4])-[N;D2:5]-[N;D2:6]-[C;D3:7](-[C;D3:8])=[O;D1:9]	1	1	6260	Cn1c(-c2ccc3ccccc3c2)nnc1S(C)=O
[N:1]:[C;D3:4](:[C:3]:[N:2])-[C;D3:5](=[O;D1:6])-[N;D2:7]-[C;D2:8]>>[N:1]:[C;D3:4](:[C:3]:[N:2])-[C;D3:5](=[O;D1:6])-[O;D1:9].[N;D1:7]-[C;D2:8]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]$[N:1]:[C:2](:[C;D3:3]-[O;D2:4]-[C;D2:5]-[C;D3:6]):[N:7]>>[C;D2:5](-[C;D3:6])-[Br;D1:8].[N:1]:[C:2](:[C;D3:3]-[O;D1:4]):[N:7]	1	1	132	Cc1cc(OCc2c(F)ccc(F)c2F)c2nc(C)c(C(=O)NCC(C)(C)N)n2c1
[N:1]:[C;D3:4](:[C:3]:[N:2])-[C;D3:5](=[O;D1:6])-[N;D2:7]-[C;D4:8]>>[N:1]:[C;D3:4](:[C:3]:[N:2])-[C;D3:5](=[O;D1:6])-[O;D1:9].[N;D1:7]-[C;D4:8]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[C;D3:5](-[C;D1:6]):[N;D2:7]:[C;D3:8]:2:[C;D3:9]:[N:10]:[C:11]:[C;D2:12]:[N;D3:13]:1:2>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D3:5](-[C;D1:6])=[O;D1:14])-[Cl;D1:15].[N;D1:7]-[C;D3:8]:1:[C;D3:9]:[N:10]:[C:11]:[C;D2:12]:[N;D2:13]:1	1	1	1952	Cc1cn2c(C(=O)NC3(c4ccc(F)c(F)c4)CC3)c(C)nc2c(OCc2c(F)cccc2F)n1
[N:1]:[C;D3:5]:[N;D3:3](:[N;D2:2])-[C;D1:4]>>[C;D1:4]-[O;D2:11]-[S;D4:8](-[O:7]-[C:6])(=[O:9])=[O:10].[N:1]:[C;D3:5]:[N;D2:3]:[N;D2:2]$[C;D3:1]:[C;D3:2](-[N;D3:3]:1:[N;D2:4]:[N;D2:5]:[N;D2:6]:[C;D3:7]:1=[O;D1:8]):[C;D2:9]>>[C;D3:1]:[C;D3:2](-[C;D3:7](=[O;D1:8])-[Cl;D1:10]):[C;D2:9].[N;D2:6](=[O;D1:11])-[O;D1:12].[N;D1-:3]=[N;D2+:4]=[N;D1-:5]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[C;D3:8](-[C;D3:6](=[O:5])-[Cl:7])=[O;D1:9].[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:10]	1	1	644	Cc1c(I)cccc1-n1nnn(C)c1=O
[N:1]:[C;D3:6]:[N;D3:4](:[C;D3:3]:[C:2])-[C;D1:5]>>[C;D1:5]-[I;D1:7].[N:1]:[C;D3:6]:[N;D2:4]:[C;D3:3]:[C:2]$[C;D3:1]-[N;D3:2]:1:[C;D3:3](=[O;D1:4]):[N;D2:5]:[C;D3:6](:[C;D3:7](-[C;D2:8]):[C;D3:10]:1=[O;D1:11])-[C;D2:9]>>[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[C;D3:6](=[C;D3:7](-[C;D2:8])-[C;D3:10](=[O;D1:11])-[O;D2:14]-[C;D2:13]-[C:12])-[C;D2:9]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4](=[C;D3:5](-[N;D2:6]-[C;D3:7](=[O:8])-[N:9])-[C;D2:10])-[C;D2:11]>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D3:5](-[C;D2:10])=[O;D1:12])-[C;D2:11].[N;D1:6]-[C;D3:7](=[O:8])-[N:9]	1	1	6884	CC(C)Oc1cc(-n2c(=O)c3c(n(C)c2=O)CCC3)c(F)cc1Cl
[N:1]:[C;D3:7]:[C;D3:4](:[C;D3:3]:[N:2])-[N;D2:5]=[O;D1:6]>>[N;D2:5](-[O;D1:6])=[O;D1:8].[N:1]:[C;D3:7]:[C;D2:4]:[C;D3:3]:[N:2]$[C;D3:1]-[N;D3:2]:1:[C;D3:3](=[S;D1:4]):[N;D2:5]:[C;D3:6](=[O;D1:7]):[C;D2:8]:[C;D3:9]:1-[N;D1:10]>>[C;D3:6](=[O;D1:7])(-[C;D2:8]-[C;D2:9]#[N;D1:10])-[O;D2:13]-[C;D2:12]-[C:11].[C;D3:1]-[N;D2:2]-[C;D3:3](=[S;D1:4])-[N;D1:5]$[C;D3:1]-[N;D2:2]-[C;D3:3](-[N;D1:4])=[S;D1:5]>>[C;D3:1]-[N;D2:2]=[C;D2:3]=[S;D1:5].[N;D0:4]	1	1	598	CCc1cccc(-n2c(N)c(N=O)c(=O)[nH]c2=S)c1
[N:1]:[C;D3:7]:[N;D3:5](:[C;D3:4](:[C:2]):[C:3])-[C;D1:6]>>[C;D1:6]-[I;D1:8].[N:1]:[C;D3:7]:[N;D2:5]:[C;D3:4](:[C:2]):[C:3]$[C;D3:1]-[N;D3:2]:1:[C;D3:3](=[O;D1:4]):[N;D2:5]:[C;D3:6](:[C;D2:7]):[C;D3:9](:[C;D2:8]):[C;D3:10]:1=[O;D1:11]>>[C;D3:3](=[O;D1:4])(-[O;D2:16]-[C;D4:13](-[Cl:12])(-[Cl:14])-[Cl:15])-[O;D2:17]-[C;D4:18](-[Cl:19])(-[Cl:20])-[Cl:21].[C;D3:1]-[N;D2:2]-[C;D3:10](-[C;D3:9](:[C;D3:6](-[N;D1:5]):[C;D2:7]):[C;D2:8])=[O;D1:11]$[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5](:[C;D3:6](-[N;D1:7]):[C;D2:8]):[C;D2:9]>>[C;D3:3]:1(=[O;D1:4]):[C;D3:5](:[C;D3:6](:[N;D2:7]:[C;D3:11](=[O;D1:10]):[O;D2:12]:1):[C;D2:8]):[C;D2:9].[C;D3:1]-[N;D1:2]	1	1	764	Cc1c(Br)cccc1-n1c(=O)c2ccc(F)cc2n(C)c1=O
[N:1]=[C;D3:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[C;D3:6]-[C:7](=[O:8])-[N:9]>>[N:1]=[C;D3:2]-[C;D3:3](=[O;D1:4])-[O;D1:10].[N;D1:5]-[C;D3:6]-[C:7](=[O:8])-[N:9]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]$[C;D2:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D2:1]-[C;D2:2]-[Br;D1:5].[N;D1-:3]=[N;D2+:4]	1	1	5480	[N-]=[N+]=NCCO/N=C(\C(=O)N[C@@H]1C(=O)N(S(=O)(=O)O)[C@@H]1COC(N)=O)c1csc(N)n1
[N:1]=[C;D3:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[C;D3:6]-[C:7](=[O:8])-[N:9]>>[N:1]=[C;D3:2]-[C;D3:3](=[O;D1:4])-[O;D1:10].[N;D1:5]-[C;D3:6]-[C:7](=[O:8])-[N:9]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]$[N:1]=[C;D3:2](-[C:3](=[O:4])-[O:5])-[C;D3:6]:1:[C;D2:7]:[S;D2:8]:[C;D3:9](-[N;D1:10]):[N;D2:11]:1>>[N:1]=[C;D3:2](-[C:3](=[O:4])-[O:5])-[C;D3:6](-[C;D2:7]-[Cl;D1:13])=[O;D1:12].[S;D1:8]=[C;D3:9](-[N;D1:10])-[N;D1:11]	1	1	915	CCCON=C(C(=O)NC1C(=O)N2C(C(=O)OCc3ccc([N+](=O)[O-])cc3)=CCS[C@H]12)c1csc(N)n1
[N;D1-:1]=[N;D2+:2]=[N;D2:3]-[C;D3:4](=[O:5])-[C:6]>>[N;D2:1](=[O;D1:7])-[O;D1:8].[N;D1:2]-[N;D2:3]-[C;D3:4](=[O:5])-[C:6]$[N;D1:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5](:[C:6]):[N:7]>>[C;D3:3](=[O;D1:4])(-[C;D3:5](:[C:6]):[N:7])-[O;D2:10]-[C;D2:9]-[C:8].[N;D1:1]-[N;D1:2]$[C;D2:1]-[O;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5](:[C:6]):[N:7]>>[C;D3:3](=[O;D1:4])(-[C;D3:5](:[C:6]):[N:7])-[O;D1:8].[C;D2:1]-[O;D1:2]	1	1	6998	[N-]=[N+]=NC(=O)c1cc(=O)c(OCc2ccccc2)c[nH]1
[N;D1-:1]=[N;D2+:2]=[N;D2:3]-[C;D3:4](=[O:5])-[C:6]>>[N;D2:1](=[O;D1:7])-[O;D1:8].[N;D1:2]-[N;D2:3]-[C;D3:4](=[O:5])-[C:6]$[N;D1:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5](:[N:6]):[C:7]>>[C;D3:3](=[O;D1:4])(-[C;D3:5](:[N:6]):[C:7])-[O;D2:10]-[C;D2:9]-[C:8].[N;D1:1]-[N;D1:2]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[N;D2:5]:[O;D2:6]:[C;D3:7](-[C;D3:8]):[C;D2:9]:1>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D2:9]-[C;D3:7](-[C;D3:8])=[O;D1:11])=[O;D1:10].[N;D1:5]-[O;D1:6]	1	1	3678	[N-]=[N+]=NC(=O)c1cc(-c2cccc(F)c2)on1
