Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C;D3:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]	12	12	4,151,314,492,1051,1148,1669,3549,4858,5424,6169,7593	CCCCOC(=O)[C@@H]1CC[C@H](CN=[N+]=[N-])CC1,CC(C)(C)OC(=O)NCCCC[C@@H](CN=[N+]=[N-])NC(=O)OC(C)(C)C,Cc1onc2c1c(=O)n(C1CC(CN=[N+]=[N-])CN(C(=O)OC(C)(C)C)C1)c1cccc(Cl)c21,Cc1cc2c(c3ccc(=O)[nH]c13)OC(CN=[N+]=[N-])C2,CC(C)(C)[C@@H](CN=[N+]=[N-])Nc1nc(Cl)ncc1F,CC(C)(C)OC(=O)N1C[C@H](NC(=O)c2ccc(Cl)s2)C[C@H]1CN=[N+]=[N-],CC(C)(C)OC(=O)N[C@H]1CCCC[C@@H]1CN=[N+]=[N-],CC[C@@H](CN=[N+]=[N-])NC(=O)OC(C)(C)C,Cc1noc2cc(N3C[C@H](CN=[N+]=[N-])OC3=O)ccc12,CC(C)(C)OC(=O)N1CCN(c2ccc(N3C[C@@H](CN=[N+]=[N-])OC3=O)cc2F)CC1,C=C1[C@@H](OC(C)=O)C[C@H]2[C@H](CN=[N+]=[N-])[C@@H]([C@@]3(C)CC[C@H](OC(C)=O)C[C@@H]3COC(C)=O)CC[C@]12C,Cc1cc(CN=[N+]=[N-])cc(Br)n1
[C;D3:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]>>[C;D3:1]-[C;D3:2](=[O;D1:4])-[O;D1:5].[N;D0:3]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	12	12	180,1563,2222,2553,2654,3003,4978,5120,6317,7396,8667,9060	COCCCCn1c(C(=O)N(CC(C)C)[C@H]2C[C@@H](C(N)=O)CN(C(=O)OC(C)(C)C)C2)nc2ccccc21,Cc1c(F)cc(C(=O)OC(C)(C)C)cc1-c1ccc(C(=O)NCC(C)(C)C)cc1C(N)=O,CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(N)=O,COc1ccc(CNc2nccn3c([C@@H]4CCCn5c(C6CC6)nnc54)nc(-c4ccc(C(N)=O)cc4)c23)c(OC)c1,CCCc1c(C(C)=O)c2ccc(C(N)=O)cc2n1Cc1ccccc1Cl,Cn1c(-c2ccc(C(N)=O)cc2)nnc1N1CCC[C@@H]1c1cc(-c2cccc(Cl)c2)on1,CC1(C)C(=O)N(C2C3CCCC2CC(C(N)=O)C3)CC1COc1ccc(C#N)cn1,CCOC(=O)N(CCCCN1CC=C(c2ccccc2)CC1)c1cc([N+](=O)[O-])ccc1C(N)=O,COc1c(C(N)=O)cc2c(c1I)CCCC2,COc1cc(N(Cc2cncs2)c2ccc(C(=O)OC(C)(C)C)cc2)ccc1C(N)=O,COC(=O)c1c(-c2ccccc2)c2cc(C(N)=O)ccc2c(=O)n1Cc1ccc(C(=O)OC(C)(C)C)cc1,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(S(=O)(=O)c2ccccc2)cc1)C(N)=O
[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[S;D3:6](=[O;D1:5])-[Cl;D1:7].[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:8]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	10	10	543,1747,5986,6192,6222,6574,7313,7372,7805,9974	CC#CCOc1ccc(C(=O)Cl)cc1,CSc1ccc(C(=O)Cl)cc1OC1CCCC1,Cc1cc(C#N)ccc1C(=O)Cl,COc1c(C#N)cc(C(=O)Cl)cc1C(C)(C)C,CCCCCCCCCCCCOc1c(Cl)cc(C(=O)Cl)cc1Cl,CC[C@@H]1Oc2cc(C(=O)Cl)ccc2N(C(C)C)C1=O,Cc1c(C(=O)Cl)ccc(S(C)(=O)=O)c1-c1ccon1,Cn1nnn(-c2c(Cl)ccc(C(=O)Cl)c2Cl)c1=O,CCCCCCCCCCCCCCCc1cccc(OC)c1C(=O)Cl,Cc1ccc2c(c1)nc(N)c1ncc(CCc3ccc(C(=O)Cl)cc3C)cc12
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]>>[C;D3:3](=[O;D1:4])(-[O;D2:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	10	10	213,578,1009,1322,1764,5484,6495,8300,9216,9774	Cn1nnnc1-c1ccc(NC(=O)Oc2ccccc2)cc1,CCCC(=O)Nc1cc(Oc2ccc(NC(=O)Oc3ccccc3)cc2)ccn1,CN(C)C(=O)c1ccc(NC(=O)OCC(Cl)(Cl)Cl)cc1,CC(C)(C)OC(=O)N1CC(CCl)c2c1cc(NC(=O)OCC1c3ccccc3-c3ccccc31)c1ccccc21,CN(Cc1ccccc1)c1c(F)cc(NC(=O)OCc2ccccc2)cc1CCO[Si](C)(C)C(C)(C)C,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)OC)cc2)n1,COC(=O)c1ccc(Br)cc1NC(=O)OC(C)C,COC(=O)c1ccc(Cc2cn(C)c3ccc(NC(=O)OC4CCCC4)cc23)c(OC)c1,CCS(=O)(=O)Nc1ccc(F)c(NC(=O)OC)c1,C[C@H]1COCCN1c1nc2c(c(-c3ccc(NC(=O)Oc4ccccc4)cc3)n1)CN(C(=O)OC(C)(C)C)C2
[C;D2:1]-[N;D3:2](-[C;D2:3]-[C;D3:4])-[C;D2:5]>>[C;D2:3](-[C;D3:4])=[O;D1:6].[C;D2:1]-[N;D2:2]-[C;D2:5]$[C;D2:1]-[N;D2:2]-[C;D2:3]>>[C;D2:1]-[N;D3:2](-[C;D2:3])-[C;D3:9](-[O;D2:8]-[C:5](-[C:4])(-[C:6])-[C:7])=[O;D1:10]	9	9	1345,2018,2580,3601,3673,4612,4707,7457,7875	Cc1ccc(NC(=O)OCc2ccccc2)cc1C1CCN(Cc2ccc(Oc3cc(F)c(F)cc3F)cc2)CC1,COC(=O)c1cccc2[nH]c(NCC3CCN(Cc4cc(Cl)cc(Cl)c4O)CC3)nc12,CN(C)CCCNc1nc(NC2CCN(Cc3ccccc3-n3cccc3)CC2)c2ccccc2n1,FC(F)(F)c1nnc2ccc(N3CCN(Cc4cccc(Cl)c4)CC3)nn12,O=C(Nc1noc2ccccc12)N1CCN(Cc2cccc(Oc3ccc(Cl)cc3)c2)CC1,c1cc(CN2Cc3ncnc(Nc4cnc5ccccc5c4)c3C2)c2c(c1)OCO2,O=C(Nc1ccc(Cl)c(Cl)c1)C1CCN(C[C@@H]2CCCN(Cc3ccccc3)C2)CC1,Cc1noc(-c2ccc(Oc3ccc4c(c3)CCN(CC3CC3)CC4)nc2)n1,CNC(=O)c1ccc(-n2cc3c(n2)CCN(CC(C)C)CC3)cc1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D2:5]>>[C;D3:3](=[O;D1:4])(-[C;D2:5])-[O;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	9	9	30,134,214,2761,3395,3740,5749,5759,7830	Cc1ccc(NC(=O)CN(C)C)cc1NC(=O)c1ccc(Nc2nc(-c3ccccc3)c3ccccc3n2)cc1,CCOc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1NC(=O)CP(=O)(OCC)OCC,CC(=O)OC[C@@H](C)n1ccc2c(NC(=O)Cc3ccc(C(F)(F)F)c(F)c3)c(C)ccc2c1=O,CSc1ccc(C(=O)Nc2ccc(-c3ccccc3F)nc2)cc1NC(=O)CN1CCOCC1,COc1cc(C(=O)O)ccc1Cc1cn(C(C)=O)c2ccc(NC(=O)CC3CCCC3)cc12,CSc1ccc(NC(=O)COc2ccc(CC3SC(=O)NC3=O)cc2)c(N(C)C(=O)OC(C)(C)C)c1,CN(C)CCn1cc2cc(NC(=O)Cc3ccc(Oc4ccccc4)cc3)ccc2n1,CN(C)c1nc(-c2ccc(NC(=O)CN(Cc3ccccc3)C(=O)OC(C)(C)C)cc2)cs1,CCOC(COc1ccc(NC(=O)COc2ccc(C(F)(F)F)cc2Cl)cc1Cl)OCC
[C:1](:[C;D3:2](-[C;D3:3](=[O;D1:4])-[N;D2:5]-[C;D2:6]):[S:7]):[N:8]>>[C:1](:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D1:9]):[S:7]):[N:8].[N;D1:5]-[C;D2:6]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]	8	8	1712,2088,2518,4504,4606,7135,7524,8222	Cc1nc(N)sc1C(=O)NCc1ccccc1,Cc1nc(N2CCN(Cc3ccc(F)cc3)C2=O)sc1C(=O)NCc1ccccn1,Cc1nc(-c2cn(Cc3ccc(C(F)(F)F)cc3)nn2)sc1C(=O)NCc1cccnc1,Cc1nc(N2CCN(CC(C)C)C2=O)sc1C(=O)NCc1ccn(C)n1,Cc1nc(-n2cc(CCCc3ccccc3)nn2)sc1C(=O)NCc1cccnc1,Cc1nc(N)sc1C(=O)NCc1ccc(Cl)cc1
[C;D2:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D2:5]>>[C;D2:1]-[C;D2:2]=[O;D1:6].[N;D2:3](-[C;D2:4])-[C;D2:5]$[C;D2:1]-[C;D2:2]=[O;D1:3]>>[C;D2:1]-[C;D2:2]-[O;D1:3]	8	8	178,1380,1911,2248,4912,4950,7454,8869	COc1ccc2ncc(SCCN3CCC(NC(=O)OC(C)(C)C)CC3)nc2c1,CC(=O)N[C@@H]1CC[C@@H](CCN2CCC(C(=O)c3ccc(F)s3)CC2)CC1,COc1ccc2ncc(SCCN3CCC(NC(=O)OC(C)(C)C)CC3)cc2c1,CCCCc1nc(N)c2c(n1)c(CCCCN1CCN(C(=O)OC(C)(C)C)CC1)cn2COCc1ccccc1,COc1cc(CCN2CCN(CC(OC)c3ccc4c(c3C)COC4=O)CC2)ccc1C#N,COc1cc(CCN2CCN(CCc3ccc4c(c3)COC4=O)CC2)c(F)cc1C#N,CC(C)(C)n1nc(CCCN2CCN(c3ccc(Cl)cc3)CC2)cc1-c1ccc(Cl)cc1
[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D3:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1-:3]=[N;D2+:4]	8	8	4,151,314,492,1093,1148,3549,4124	CCCCOC(=O)[C@@H]1CC[C@H](CN)CC1,CC(C)(C)OC(=O)NCCCC[C@@H](CN)NC(=O)OC(C)(C)C,Cc1onc2c1c(=O)n(C1CC(CN)CN(C(=O)OC(C)(C)C)C1)c1cccc(Cl)c21,Cc1cc2c(c3ccc(=O)[nH]c13)OC(CN)C2,N#Cc1cc(F)c(CN)cc1F,CC(C)(C)OC(=O)N1C[C@H](NC(=O)c2ccc(Cl)s2)C[C@H]1CN,CC[C@@H](CN)NC(=O)OC(C)(C)C,N#Cc1ccc(CN)cc1F
[C;D2:1]-[N;D3:2](-[C;D1:3])-[C;D2:4]>>[C;D1:3]=[O;D1:5].[C;D2:1]-[N;D2:2]-[C;D2:4]$[C;D2:1]-[N;D2:2]-[C;D2:3]>>[C;D2:1]-[N;D3:2](-[C;D2:3])-[C;D3:9](-[O;D2:8]-[C:5](-[C:4])(-[C:6])-[C:7])=[O;D1:10]	8	8	12,144,1263,1616,1821,7847,8614,8703	Cc1cnc(Nc2cnn(C3CCN(C)CC3)c2)nc1CCc1ccccc1C1(C(N)=O)CC1,Cc1cnc(Nc2ccc(C3CCN(C)CC3)nc2)nc1CCc1ccccc1CC(N)=O,Cc1cn2cc(NC(=O)c3ccc(C4CCN(C)CC4)nc3)ccc2n1,COc1ccc(Br)c(C2CCN(C)CC2)c1,COc1cc(NC(=O)OCc2ccccc2)ccc1C1CCN(C)CC1,CC(NC(=O)OCc1ccccc1)C(=O)Nc1cc(C2(c3ccccc3)CCN(C)CC2)nn1C(C)(C)C,C#CC1CCN(C(=O)C2CN(c3c4c(nc5ccnn35)CCN(C)CC4)C2)C1,Cc1nnc2c(NC3CCN(C)CC3)cc(-c3cc4ccccc4n3Cc3ccccc3)nn12
[C;D3:1]-[C;D2:2]#[N;D1:3]>>[C;D3:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]$[C;D3:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]>>[C;D3:1]-[C;D3:2](=[O;D1:4])-[O;D1:5].[N;D0:3]	8	8	180,1590,2222,3170,5202,5331,6317,7728	COCCCCn1c(C(=O)N(CC(C)C)[C@H]2C[C@@H](C#N)CN(C(=O)OC(C)(C)C)C2)nc2ccccc21,COc1cc(C#N)cc(OC)c1C,CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C#N,CC(C)(C)OC(=O)N1CCC[C@@H]1C#N,C#C[C@H]1CC[C@@H](C#N)N1C(=O)CCl,COC(=O)[C@@H]1CC[C@@H](C#N)CC1,COc1c(C#N)cc2c(c1I)CCCC2,C[C@H]1CC[C@@H](N(C(=O)C(C)(C)C)[C@H]2C[C@@H](C#N)N(C(=O)OC(C)(C)C)C2)CC1
[C;D3:1]-[C;D2:2]=[N;D2:3]-[O;D1:4]>>[C;D3:1]-[C;D2:2]=[O;D1:5].[N;D1:3]-[O;D1:4]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]	8	8	156,323,389,1305,3357,4525,5557,8029	Cc1cccc(Nc2ccccc2C=NO)c1C,CC(C)(C)OC(=O)CCCCc1cc2cc(C=NO)ccc2c(=O)n1-c1ccc(F)cc1,CN(Cc1ccc(C=NO)c(F)c1)C(=O)OC(C)(C)C,COC(=O)c1ccc(COc2ccc(C[C@@H](/C=N/O)NC(=O)OC(C)(C)C)cc2)cc1,CC(C)(C)OC(=O)N1CCC(Oc2cc(Br)cc(/C=N/O)c2)CC1,Cc1cc(/C=N/O)ccc1[N+](=O)[O-],CC(/C=N/O)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,C[C@]12CC[C@@](C)(O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C=NO)CC[C@@H]12
[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[C;D3:8](-[C;D3:6](=[O:5])-[Cl:7])=[O;D1:9].[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:10]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	8	8	697,1053,1097,3352,4342,4568,5148,8960	COc1ccc(-c2cccc(C(=O)Cl)c2)c(OC)c1,CCCCCCCCCCCCCCOc1ccc(C(=O)Cl)cc1,N#CCC1CC(C(=O)Cl)C1,COC(C(=O)Cl)P(=O)(OC)OC,COc1ccc(-c2nnn[nH]2)cc1C(=O)Cl,COc1ccc(Cn2nnc(-c3cccc(C(=O)Cl)c3)n2)cc1,[N-]=[N+]=N[C@@H]1C[C@H](C(=O)Cl)C1,CN(C)CCCOc1ccc(C(=O)Cl)cc1
[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D3:5]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]	8	8	587,1696,1727,2735,3422,5837,7172,8201	Cn1c(Nc2cc(CNC(=O)OC(C)(C)C)ccc2Cl)nc2cc(C(=O)Nc3ccc(Br)cc3)c(OCC(F)F)cc21,CC(C)(C)OC(=O)N1CCN(c2cccc(C(=O)Nc3ccccc3N)c2)CC1,O=C(NC(Cc1ccccc1)C(O)C(=O)NC1CC1)c1cccnc1-n1cc2ccccc2n1,CC(C)(C)OC(=O)N1C[C@@H](NC(=O)OCc2ccccc2)[C@H](C(=O)Nc2ccccc2)C1,CCC(C(=O)Nc1ccc(Cl)cc1)C1CCN(c2ccnc3ccc(F)cc23)CC1,C[C@@H](C(=O)NC(CC(=O)OC(C)(C)C)C(O)CF)n1ccccc1=O,C[C@@H](NC(=O)C(=O)N1CCC(C(=O)Nc2cc(F)c(F)c(Cl)c2)C1(C)C)C(F)(F)F,Cc1cc2ncc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(C(=O)Nc6ccccc6)CC5)cc4)nc3n2n1
[C;D3:1]-[O;D2:2]-[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])-[Br;D1:5].[C;D3:1]-[O;D1:2]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D1:3]	8	8	840,1359,2383,2982,3823,5055,8330,8814	N#Cc1ccc2ccc(OCc3ccccc3)cc2c1,Cc1ccc2c(c1)nc(N)c1ncc(CCc3ccc(OCc4cccc(I)c4)cc3C)cc12,O=Cc1cc2cc(OCC3CC3)ccc2nc1Cl,Cc1nc(-c2ccccc2Cl)n2c1c(C)nc1cc(OCc3cccc([N+](=O)[O-])c3)ccc12,CC1c2cc(Cl)c(OCc3cccc(F)c3)cc2C2CNCC12,CCOC(=O)CC1CCc2c1[nH]c1ccc(OCc3ccc(CC4CCCCC4)c(C(F)(F)F)c3)cc21,O=C(O)c1c(Cl)ccc(OCc2ccccc2F)c1F,CCOC(=O)CC1CCc2c1[nH]c1ccc(OCc3ccc(-c4csnn4)cc3)cc21
[C;D3:1]-[O;D2:2]-[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])-[Br;D1:5].[C;D3:1]-[O;D1:2]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D2:7]-[C;D3:6]:1:[C:5]:[C:4]:[C:3]:[C:9]:[C:8]:1	8	8	2044,2561,3476,4260,4539,4954,7086,9384	CC(C)(C)[Si](C)(C)OC1CCCc2cnc3cc(OCc4ccccc4[N+](=O)[O-])ccc3c21,CC(C)(C)OC(=O)N1Cc2ccc(OCC3CC3)cc2C(O)C1,CC(C)c1[nH]nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1Cc1ccccc1OCc1cccc(Cl)c1,CC(C)(C)OC(=O)N[C@H]1CCN(c2ccc(OCc3c(F)cccc3F)cc2)C1=O,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCc1ccnc(Br)c1,COC(=O)Cc1ccc(OCC2CO2)cc1OCC(F)(F)F,CCNC(=O)c1cc2c(-c3cc(OCC(OCC)OCC)c(Cl)cc3Cl)nc(N)nc2s1,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(F)cc4F)cc3=O)cn12
[C;D2:1]-[C;D3:2](=[O;D1:3])-[N;D3:4](-[C;D2:5])-[C;D2:6]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D1:7].[N;D2:4](-[C;D2:5])-[C;D2:6]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]	7	7	5,51,127,919,3266,5461,7163	COc1cc(Cl)c(I)cc1NCC(=O)N1CCN(C2CN(C(=O)OC(C)(C)C)C2)CC1,CC(C)(C)[Si](C)(C)OCc1cccc(CCC(=O)N2CCOCC2)n1,CS(=O)(=O)c1ccc(Oc2cc(OC3CCOCC3)c3[nH]c(C4=NCC(CC(=O)N5CCS(=O)(=O)CC5)S4)cc3c2)cn1,CC(C)(C)OC(=O)NCCCCN1CCN(CCCCC(=O)N2CCN(C(=O)OC(C)(C)C)CC2)CC1,CCc1cc(Oc2ccc(S(C)(=O)=O)nc2)cc2cc(C3=NCC(CC(=O)N4CCS(=O)CC4)S3)[nH]c12,NC(=O)c1ncn2c(=O)n(CC(=O)N3CCOCC3)nnc12,COc1cc2c(CC(=O)N3CCc4ccccc4C3)cnc(CNC(=O)OC(C)(C)C)c2cc1OC
[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D2:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D2:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1-:3]=[N;D2+:4]	7	7	231,1090,2247,2940,3456,3676,6560	CCOC(=O)C(C)(CCCc1ccccc1)Cc1ccc(OCCN)cc1,CS(=O)(=O)c1cc([C@H](CCN)NC(=O)c2cncc3c2cnn3-c2ccc(F)cc2)ccn1,COc1ccc(COCCOCCOCCN)cc1,N#Cc1ccc(C(CCN)n2ccnc2)cc1,CC(C)(C)OC(=O)COCCOCCOCCOCCN,CC(C)(C)OC(=O)N1CCc2c(n(CCN)c3ccccc23)CC1,Cc1sc(-c2ccccc2)nc1CCN
[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[Si;D4:7](-[C;D4:4](-[C:3])(-[C:5])-[C:6])(-[C;D1:8])-[C;D1:9]	7	7	59,1431,2891,3164,4778,4931,5401	CC1(NC(=O)OC(C)(C)C)CCC(Oc2ncnc3sc4c(c23)[C@@H](COS(C)(=O)=O)CC4)CC1,C[C@@H](Oc1cc(-n2cnc3cnc(COS(C)(=O)=O)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,C#CCN(CCOS(C)(=O)=O)C(=O)OC(C)(C)C,CC1(C)OCc2cc([C@@H]3CN(CCCCCCOCCOS(C)(=O)=O)C(=O)O3)ccc2O1,CC1(C)c2sc(Br)cc2C(=O)N1CCOS(C)(=O)=O,Cc1ccc2c(cnn2C[C@H](C)COS(C)(=O)=O)c1,COc1ccc(COC(CCc2ccc(I)cc2)C(CCOS(C)(=O)=O)C(=O)OC(C)(C)C)cc1
[C;D2:1]:[C;D3:2](-[O;D1:3]):[C;D2:4]>>[C;D2:1]:[C;D3:2](:[C;D2:4])-[N;D1:5].[O;D0:3]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	7	7	769,1479,1772,2502,5273,5377,8732	CC1=Nc2ccc(O)cc2C1(C)C,COc1cc(O)ccc1C,Cc1cc(O)cc2cc(Cl)cnc12,CCCCCCN1CC2C(C1=O)C2(C)c1cccc(O)c1,CS(=O)(=O)c1cc(O)cc(C(=O)O)c1,CC(C)n1nc(Br)c2ccc(O)cc2c1=O,CSc1ccc(O)cc1Cl
[C;D3:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[C;D1:3]#[N;D1:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]	7	7	59,449,966,1059,3256,4891,5211	CC1(NC(=O)OC(C)(C)C)CCC(Oc2ncnc3sc4c(c23)[C@@H](CC#N)CC4)CC1,CC(C)(C)OC(=O)N[C@H]1CCCC[C@@H]1CC#N,C=COCC1CCC(CC#N)CC1,CC(C)(C)OC(=O)Nc1ccc(Cl)c(CC#N)c1,C[Si](C)(C)CCOCn1ccc2c(-c3cnn([C@@H]4CC[C@H](CC#N)CC4)c3)ncnc21,COc1ccc2c(c1)C(CC#N)CN(C(=O)OC(C)(C)C)C2,COC(=O)NC1(c2cccc([N+](=O)[O-])c2)CC1CC#N
[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D3:5](=[O;D1:4])-[Cl;D1:6].[C;D3:1]-[C;D2:2]-[O;D1:7]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D2:2]=[O;D1:3]	7	7	200,2646,2724,5032,6060,6356,8858	COc1cc(CCl)ccc1OCc1nc(-c2cccc(C#N)c2)oc1C,Cc1oc(-c2ccccc2)nc1COc1ccc(CCl)cc1,COC(=O)C(C)Oc1ccc(CCl)cc1,COc1ccc(CCl)cc1O[Si](C)(C)C(C)(C)C,O=C(Cn1nc(C(F)F)cc1C(F)F)N1CCC(c2nc(C3=NOC(c4ccccc4CCl)C3)cs2)CC1,COc1ccc(CCl)cc1OS(=O)(=O)c1ccc(C)cc1,O=C(CC1CCCC1)c1ccc(CCl)cc1
[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]	7	7	437,519,706,836,3826,4375,5557	CC[C@@H](C=O)N1C(=O)[C@@H](CC(=O)OC(C)(C)C)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,Cc1ccc(C=O)cc1Br,CC(C=O)c1ncccc1Cl,COCCOc1cccc2ccc(CC(CC(C=O)NC(=O)OC(C)(C)C)C(C)C)cc12,CS(=O)(=O)Nc1ccc(C=O)cc1,CC(C)NC(=O)c1ccccc1Nc1nc(Nc2ccc(C=O)cc2)ncc1F,CC(C=O)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1
[C;D3:1]-[C;D3:2](=[O;D1:3])-[C;D3:4]>>[C;D3:1]-[C;D3:2](-[O;D1:3])-[C;D3:4]$[C;D2:1]:[C;D3:2](-[C;D3:3](-[O;D1:4])-[C;D3:5]):[C;D2:6]>>[C;D2:1]:[C;D3:2](:[C;D2:6])-[Br;D1:7].[C;D2:3](=[O;D1:4])-[C;D3:5]	7	7	454,683,1180,3923,4184,4244,7729	COc1cccc(C(=O)c2ccc(F)cc2F)c1,CC(C)(C)C(=O)Nc1cccc(C(=O)c2ccc3ncc(Cl)nc3c2)c1,COc1cccc(C(=O)c2cc(OC)cc(OC)c2)c1,CCOc1cc(C(=O)c2ccc(OC)c([N+](=O)[O-])c2)ccc1OC,C[Si](C)(C)CCOCn1ccc2cc(C(=O)c3ccccc3C#N)ccc21,COc1ccc(C(=O)c2ccc3cc(OC)ccc3c2)c(F)c1,CCOc1cc(C(=O)c2ccc3c(c2)nnn3C)ccc1OC
