Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[C;D3:8](-[C;D3:6](=[O:5])-[Cl:7])=[O;D1:9].[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:10]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	17	17	74,156,573,1482,2305,2519,3533,3886,3939,4220,5023,6651,6704,7312,8059,8674,9914	CC(C)(C#N)c1cccc(C(=O)Cl)c1,COc1cc(-c2ccccc2C(=O)Cl)cc(OC)c1OC,COCc1cc(-c2nc(-c3ccc(C(=O)Cl)c(F)c3)no2)ccc1-c1ccccc1C,CCCCCCCCCCCCCCOc1ccc(C(=O)Cl)cc1,COc1ccc(-c2cccc(C(=O)Cl)c2)c(OC)c1,COc1ccc(Cn2nnc(-c3cccc(C(=O)Cl)c3)n2)cc1,N#CCC1CC(C(=O)Cl)C1,NC(=O)c1c(F)ccc(O[C@H](COCc2ccccc2)C(=O)Cl)c1F,CCC(CC)(c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccc2cc(C(=O)Cl)ccc2c1,[N-]=[N+]=N[C@@H]1C[C@@H](C(=O)Cl)C1,COC(C(=O)Cl)P(=O)(OC)OC,COc1ccc(C(C)C(=O)Cl)cc1OC
[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D2:5]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D2:5]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	17	17	266,563,1519,1813,2219,2459,3717,4502,4517,5064,5276,5722,6434,7396,8588,9165,9701	Nc1cc(C(=O)NCc2cccc(Cl)c2)ccc1Cl,CC(NC(=O)OC(C)(C)C)c1nc2ccc(F)cc2c(C(=O)NCC2CC2)c1-c1ccccc1,CC(C)C[C@H](NCc1ccc(Br)cc1)C(=O)NCC#N,Nc1c(Oc2ccc(F)cc2)cccc1C(=O)NCC1(O)CCN(C(=O)c2ccc(F)cc2)CC1,COc1cc2cc(C(=O)Nc3cc(C(=O)NCc4ccccc4)ccc3C)c(=O)[nH]c2cc1OC,CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2C(=O)NC[C@H](C)O)cc1C,CCCCCCC(Oc1ccc(Br)cc1)c1ccc(C(=O)NCCC(=O)OC)cc1,CN(C)C(=O)c1ccc(N(C)C(=O)c2cc3c(s2)-c2ccc(C(=O)NCC(C)(C)N)cc2OCC3)c(Cl)c1,Cc1ccc(S(=O)(=O)Cc2nc(-c3ccc(C(=O)NCc4cnccn4)cc3)oc2C)cc1,CCOC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc2c(N)nccc2c1)C(C)(C)SC(C)C,COc1cc(F)c(-c2ccccc2)cc1C(=O)NCc1cccc([N+](=O)[O-])c1,CC(C)(C)OC(=O)CCCCC[C@H](NC(=O)c1cccs1)C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,CCN(c1cc(Cl)cc(C(=O)NCc2c(C)n(C)[nH]c2=O)c1C)[C@@H]1CC[C@@H](N(C)Cc2cccc(OC)c2)CC1,CC1(C)CC2CCC(C(=O)NCc3nccnc3Cl)CN2C1=O,CCn1c(=O)c2cc(C(=O)NCC(CC(=O)Nc3ccc(C#N)c(Cl)c3)C(C)C)ccc2n(CC)c1=O,CCNC(=O)c1cccc(C(=O)NCCC2CCN(c3ncnc4cc(C(N)=O)sc34)CC2)c1,COc1ccc(C(C)=O)cc1C(=O)NCc1ccc(C(F)(F)F)cc1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[O;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	14	14	202,397,1939,2822,2952,3063,3090,4078,4260,4829,5419,7004,8265,9473	COC(=O)c1ccc(C)c(NC(=O)c2cc(Br)ccc2C)c1C,COC(=O)C1(Oc2ccc(NC(=O)C(c3c4c(nn3-c3ccc(Cl)cc3)CCCC4)C3CCCCC3)c(F)c2)CC1,COc1ccc(NC(=O)c2cc(CNC(=O)OC(C)(C)C)ccc2Cl)cc1C(=O)Nc1ccc(Br)cc1,COC(=O)C1(Oc2ccc(NC(=O)C(C3CCCCC3)n3c(-c4ccc(Cl)cc4)nc4ccccc43)c(F)c2)CC1,CN(C)CCN(C)c1nc2ccc(NC(=O)c3ccc(I)cc3)cc2s1,COC(=O)Cc1c(Cl)nc(Cc2ccc(NC(=O)c3ccc4ccccc4c3)cc2)nc1Cl,COC(=O)[C@@H](CO[Si](C)(C)C(C)(C)C)n1ccc2c(NC(=O)C(C)c3ccc(Cl)c(Cl)c3)cccc2c1=O,CCOP(=O)(OCC)c1ccc(NC(=O)c2ccc(Oc3ccccc3)cc2)cc1,COc1cc(NC(=O)C(Br)CC(C)C)ccc1-c1cnco1,CC(=O)N1CCCc2ccc(NC(=O)c3ccc(/C=C/C(F)(F)F)cc3C)cc21,CCOC(=O)C(C)(C)Oc1ccc(NC(=O)C(c2c3c(nn2-c2ccc(Cl)cc2)CCCCC3)C2CCCCC2)c(F)c1,Cc1cn(-c2ccc(NC(=O)c3ccc(C)c(I)c3)cc2C(F)(F)F)cn1,COc1cc(C#N)ccc1NC(=O)C1NC(CC(C)(C)C)C2(C(=O)Nc3cc(Cl)c(F)cc32)C1c1cccc(Cl)c1F,COc1ccc(CC2SC(=O)NC2=O)c2c1N(Cc1ccc(NC(=O)c3ccc4ccccc4c3)cc1)C(=O)CC2
[C;D3:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D2:5]>>[C;D3:1]-[C;D2:2]=[O;D1:6].[N;D2:3](-[C;D2:4])-[C;D2:5]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]	13	13	738,1179,1613,1823,2222,3972,4727,4908,5216,5646,6766,9589,9853	CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(N)c1I,CCOc1cc(CN2CCC(Nc3nc(NCCO)nc(OC)n3)CC2)cc(OCC)c1F,CCOc1cc(CN2CCC(NC(=O)OC(C)(C)C)CC2)ccc1Cl,CCOc1cc(CN2CCC(Nc3nc4c([N+](=O)[O-])cccc4o3)CC2)cc(OCC)c1-n1cccc1,CC(C)(C)OC(=O)N1CCc2cc(CN3CCN(C(=O)C4CCOCC4)CC3)ccc2C1,COC(=O)N1CCC(CN2CCC(CNC(=O)OC(C)(C)C)CC2)CC1,C[C@H](c1ccc(CN2CCCCC2)cc1)n1cc(C[C@@H]2C(=O)NC=CN2S(=O)(=O)c2ccc(Cl)c(Cl)c2)nn1,CN(C[C@@]1(c2ccccc2)C[C@H]1CN1CCC(c2nc(Cc3ccccc3)no2)CC1)S(=O)(=O)c1ccccc1,CCOc1cc(CN2CCC(Nc3nc4cc(OCC(O)CO)ccc4o3)CC2)cc(OCC)c1F,CC(C)[C@H]1COC(=O)N1c1ccnc(N[C@@H](C)c2ccc(CN3CCN(C(=O)OC(C)(C)C)C(C)(C)C3)cc2)n1,Cc1cc(C(=O)N(C)[C@H](CN2CCC(C#N)CC2)C(C)C)ccc1F,CCOc1cc(CN2CCC(Nc3nc4ccccc4n3C)CC2)ccc1Cl,CCOc1cc(CN2CCC(Nc3nc4cccc(S(=O)(=O)N5CCCC5)c4o3)CC2)cc(OCC)c1-n1cccc1
[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D3:4](-[C;D2:5])-[C;D2:6]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:7].[N;D2:4](-[C;D2:5])-[C;D2:6]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	13	13	68,632,864,1909,2612,3866,3974,4058,4452,4639,7039,7151,7810	CCc1nccc(-c2ccc(C(=O)N3CCC(N4CCOCC4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,COCCCCn1c(C(=O)N(CC(C)C)[C@H]2C[C@@H](C(=O)N3CCCC3)CN(C(=O)OC(C)(C)C)C2)nc2ccccc21,Cc1cc(C(=O)N2CCC3(CC2)CN(Cc2ccccc2)CC(c2ccc(Cl)cc2)O3)ccc1OC(C)C,CC(C)(C)OC(=O)N1CCN(Cc2ccc(Cl)cc2C(=O)N2CCOCC2)CC1,CCc1cc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)n[nH]1,CC(C)(C)OC(=O)N1C[C@H](C(=O)N2CCOCC2)C[C@H](NC(=O)OCc2ccccc2)C1,CC(C)Nc1cccnc1N1CCN(C(=O)c2ccc(C(=O)N3CCN(CCO)CC3)cc2)CC1,CC(C(=O)N1CCN(Cc2ccccc2)CC1)c1ccccc1F,COc1cc(C(=O)N2CC[C@@H](O)[C@@H](NC(=O)OC(C)(C)C)C2)cc2nc(-c3cc4cccnc4n3CC3CC3)n(C)c12,CC(=O)N(C1CCC(C)(C)CC1)[C@H]1C[C@@H](C(=O)N2CCNCC2)N(C(=O)OC(C)(C)C)C1,CN(C(=O)c1cc2c(s1)-c1ccc(Br)cc1OCC2)c1cc(C(=O)N2CC(F)(F)C2)ccc1Cl,CNc1c(OC)cc(C(=O)N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)cc1[N+](=O)[O-],C=CC(=O)NCCC1C[C@@H](C(=O)N2CCN(c3cccc(C)n3)CC2)N(C(=O)OC(C)(C)C)C1
[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]	12	12	1613,1638,1809,1823,1982,2042,3841,6092,7702,9022,9589,9853	CCOc1cc(C=O)ccc1Cl,Cn1cc2c([C@@H]3C[C@H]3C=O)cccc2n1,CC(C)c1c(C(=O)NCc2ccc(F)c(F)c2)c2ccc(C=O)cc2n1Cc1ccccc1,CCOc1cc(C=O)cc(OCC)c1-n1cccc1,CSc1nc2ccc(C=O)cc2s1,Cc1ccc(-c2ccccc2C(=O)Nc2ccc(C(=O)N(C)c3ccccc3C=O)cc2)cc1,CC(C=O)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,CC(C)(C)OC(=O)N1[C@@H](C=O)C[C@H]2C[C@H]21,CC(C)NC(=O)c1ccccc1Nc1nc(Nc2ccc(C=O)cc2)ncc1F
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]>>[C;D3:3](=[O;D1:4])(-[O;D2:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	12	12	957,1077,1172,1894,1955,2494,3463,4409,5289,5733,7194,9630	CCCC(=O)Nc1cc(Oc2ccc(NC(=O)Oc3ccccc3)cc2)ccn1,CCOC(=O)Cc1c([N+](=O)[O-])cc(NC(=O)OCc2ccccc2)c2ccccc12,CCN1CCN(c2ccc(NC(=O)OCc3ccccc3)cc2F)CC1=O,COc1cc(C)c(C)cc1NC(=O)Oc1ccccc1,COC(=O)C(C(=O)OC)c1ccc(NC(=O)Oc2ccccc2)cc1F,CN1CCN(c2ccc(NC(=O)OCc3ccccc3)cc2F)CC1=O,COC(=O)c1ccc(Cn2nc(OC)c3ccc(NC(=O)OC4CCCC4)cc32)c(OC)c1,COc1ccc(N2CCN(c3ccc(NC(=O)Oc4ccccc4)cc3)CC2)cc1,COc1cnc(-c2ccc(NC(=O)Oc3ccccc3)cc2)nc1N1CCOCC1,CC(C)(C)OC(=O)N1CC(CCl)c2c1cc(NC(=O)OCC1c3ccccc3-c3ccccc31)c1ccccc21,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(NC(=O)OCc3ccccc3)cc2)CC1,COCCN1CCN(c2ccc(NC(=O)OCc3ccccc3)cc2F)CC1=O
[C;D3:1]-[O;D2:2]-[C;D2:3]-[C;D2:4]>>[C;D2:3](-[C;D2:4])-[Br;D1:5].[C;D3:1]-[O;D1:2]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D2:7]-[C;D3:6]:1:[C:5]:[C:4]:[C:3]:[C:9]:[C:8]:1	12	12	181,201,819,1526,1795,1948,3918,4050,4581,6975,8974,9159	COc1cc2c(-c3cc4cccnc4n3S(=O)(=O)c3ccc(C)cc3)cn(C)c2cc1OCCCl,CCOC(=O)C(C)(CCCc1ccccc1)Cc1ccc(OCCOC2CCCCO2)cc1,COC(=O)C(C)(C)Oc1ccc(OCCBr)cc1C,NC(=O)c1sc(-n2cnc3ccc(OCCCCCl)cc32)nc1-c1cccc(Cl)c1,CCCCCCCCOc1ccc(-c2cnc(-c3ccc(OCCCCCCCC)c(F)c3F)nc2)cn1,COc1cc2c(-c3cc4cccnc4n3S(=O)(=O)c3ccc(C)cc3)cn(C)c2cc1OCCCCl,CC(C)c1ccc(N(Cc2ccc(N(C)C)cc2)C(=O)C2CCCc3cc(OCCO)ccc32)cc1,O=C(C[C@@H](c1ccc(OCCBr)cc1)c1ccon1)N1C(=O)OC[C@@H]1Cc1ccccc1,CCOC(=O)c1cn2c(cc1=O)-c1cc(OC)c(OCCN3C(=O)CCC3=O)cc1CC2CC,CCCCOc1nc(N)c2nc(OC)n(Cc3ccc(OCCCCCl)cc3)c2n1,CCOC(=O)C(C)(Cc1ccc(OCCOC2CCCCO2)cc1)Oc1ccc(C(C)C)cc1,COc1cc2c(-c3cc4cccnc4n3S(=O)(=O)c3ccc(C)cc3)cn(C)c2cc1OCCOC(C)=O
[C;D3:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[C;D1:3]#[N;D1:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]	11	11	113,464,1644,1772,2932,3169,4771,6442,6756,7849,7972	CC1(NC(=O)OC(C)(C)C)CCC(Oc2ncnc3sc4c(c23)[C@@H](CC#N)CC4)CC1,CC(CC#N)c1ccc(N(C)c2ccc(OCc3ccccc3)cc2)cc1,COc1ccc2c(c1)C(CC#N)CN(C(=O)OC(C)(C)C)C2,C=COCC1CCC(CC#N)CC1,Cc1cc(-c2ccccc2Cl)ccc1CC#N,CC(C)(C)OC(=O)N1CCO[C@@H](c2ccc(Cl)c(Cl)c2)[C@H](CC#N)C1,CCCCC(CC#N)CC1CCCCC1,C=C1CC[C@H]2[C@H](CC#N)[C@@H]([C@@]3(C)CC[C@H](OC(C)=O)C[C@@H]3CO[Si](C)(C)C(C)(C)C)CC[C@]12C,C[C@H](CC#N)NC(=O)OC(C)(C)C,CC(C)(C)OC(=O)Nc1ccc(Cl)c(CC#N)c1,CC(C)(C)[SiH2]OC(C)(C)[C@@H]1CC[C@@H](CC#N)CC1
[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D3:5](=[O;D1:4])-[Cl;D1:6].[C;D3:1]-[C;D2:2]-[O;D1:7]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D2:2]=[O;D1:3]	11	11	55,158,210,1156,3715,3899,4011,4602,5400,9071,9329	O=[N+]([O-])c1cc(CCl)ccc1OCc1ccccc1,COc1ccc(Oc2ccccc2Cl)cc1CCl,COc1ccc(CCl)cc1OCc1nc(-c2ccco2)oc1C,COC(=O)C(C)Oc1cccc(CCl)c1,COC(=O)C(C)Oc1cc(Cl)ccc1CCl,Cc1cccc(C(C)C)c1CCl,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CCl,COC(=O)C(C)Oc1ccc(CCl)cc1,Nc1c(NCCCOc2cccc(CCl)c2)c(=O)c1=O,CCOC(=O)/C=C/c1nc(COc2ccc(CCl)cc2OC)c(C)o1,O=C(CC1CCCC1)c1ccc(CCl)cc1
[C;D3:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]>>[C;D3:1]-[C;D3:2](=[O;D1:4])-[O;D1:5].[N;D0:3]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	11	11	1024,2590,2840,3325,3568,4686,6197,6334,8384,9618,9894	N#Cc1nccnc1N1CCN(C(=O)C=Cc2cccc(Cl)c2)C(C(N)=O)C1,COc1ccc2c(c1)c1c(C(N)=O)cc(-c3c(C)noc3C)cc1n2Cc1ccccc1,CC(C(N)=O)[C@H](NC(=O)OC(C)(C)C)c1nc2cc(C(C)(C)C)ccc2[nH]1,Cc1c(F)cc(C(=O)OC(C)(C)C)cc1-c1ccc(C(=O)NCC(C)(C)C)cc1C(N)=O,CCCc1c(C(C)=O)c2ccc(C(N)=O)cc2n1Cc1ccccc1Cl,CC(C)(C)OC(=O)N1CCN(c2cc(C(N)=O)c(-c3ccccc3)c(-c3ccnc(F)c3)n2)CC1,CO[C@@H]1C[C@H](C(N)=O)CC[C@H]1NC(=O)OC(C)(C)C,COc1ccc(CNc2nccn3c([C@@H]4CCCn5c(C6CC6)nnc54)nc(-c4ccc(C(N)=O)cc4)c23)c(OC)c1,CCOC(=O)N(CCCCN1CC=C(c2ccccc2)CC1)c1cc([N+](=O)[O-])ccc1C(N)=O,CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(N)=O,N#Cc1ccc(N[C@@H](C(N)=O)c2ccccc2)cc1Br
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D2:5]>>[C;D3:3](=[O;D1:4])(-[C;D2:5])-[O;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	11	11	37,663,1063,1900,1942,3166,4784,6653,8091,8535,9267	CC(=O)OC[C@@H](C)n1ccc2c(NC(=O)Cc3ccc(C(F)(F)F)c(F)c3)c(C)ccc2c1=O,CCC(CC)Nc1ccc(C(=O)OC)cc1NC(=O)Cc1ccc(Cl)s1,CC(=O)OCCn1ccc2c(NC(=O)Cc3ccc(F)c(C(F)(F)F)c3)c(Cl)ccc2c1=O,COC(=O)c1ccc(N[C@@H]2CCCC[C@H]2C)c(NC(=O)Cc2cncs2)c1,CCOc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1NC(=O)CP(=O)(OCC)OCC,CC(=O)OC[C@@H](C)n1ccc2c(NC(=O)CC3(O)CCCCCC3)c(C)ccc2c1=O,COC(=O)c1cc(-n2ccccc2=O)ccc1NC(=O)CCNC(=O)c1ccc(Cl)s1,CCC(CC)Nc1ccc(C(=O)OC)cc1NC(=O)Cn1cccn1,CN(C)CCn1ncc2ccc(NC(=O)Cc3ccc(OCc4ccccc4)cc3)cc21,CCOC(=O)CCCOc1ccccc1NC(=O)CCCCCCCCCCCSC(C)C,CN(C)c1nc(-c2ccc(NC(=O)CN(Cc3ccccc3)C(=O)OC(C)(C)C)cc2)cs1
[C;D3:1]-[O;D2:2]-[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])-[Br;D1:5].[C;D3:1]-[O;D1:2]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D1:3]	11	11	172,1527,1534,2536,2624,2637,3036,3270,7282,9588,9650	CCc1cc2c(=O)n(CC(=O)c3ccc(OCC4CC4)cc3)c(=O)n(Cc3ccc(-c4ccccc4C#N)cc3)c2s1,O=C1NCCOc2cc(OCc3ccccc3)ccc21,N#CCc1ccc(Cl)c(OCc2ccccc2)c1,CCOC(=O)CC1CCc2c1[nH]c1ccc(OCc3ccc(CC4CCCCC4)c(C(F)(F)F)c3)cc21,CCOC(=O)C[C@@H]1CCc2cc(OCC(OCC)OCC)ccc21,CCOC(=O)Cc1ccc(NC(=O)c2c(Cl)ccc(OCc3cccc(Cl)c3)c2F)cc1,O=Cc1cc2cc(OCC3CC3)ccc2nc1Cl,OCCc1cc(F)c(F)cc1OCc1ccccc1,CCOC(=O)c1ccc(Cc2cc(Cl)ccc2OCC(C)C)o1,Cc1cccc(CC(F)(F)F)c1OCc1ccccc1,N#Cc1ccc(Cc2ccc(OCc3ccccc3)cc2)cc1
[C;D3:1]-[O;D2:2]-[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])-[Br;D1:5].[C;D3:1]-[O;D1:2]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D2:7]-[C;D3:6]:1:[C:5]:[C:4]:[C:3]:[C:9]:[C:8]:1	11	11	16,316,2717,3587,3623,4167,5659,6055,6190,7008,7969	CCOC(=O)c1cn2c(cc1=O)-c1cc(OC)c(OCC(C)C)cc1CC2CC,O=c1cc(OCc2ccccc2F)ccn1CCc1ccc(CO)cc1,COC(=O)[C@H](CNS(=O)(=O)c1ccc(OCc2ccc3ccccc3c2)cc1)N1CCCCC1,CC(C)(C)OC(=O)N[C@H]1CCN(c2ccc(OCc3c(F)cccc3F)cc2)C1=O,CCOC(=O)c1cccc(C2=C(c3cc(Cl)ccc3OCc3ccc(F)cc3)CCCC2)n1,CCOC(=O)c1cccc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccccc2F)n1,CC(C)(C)OC(=O)NCC[C@@H](O)c1cccc(OCc2ccncc2)c1,CC(C)c1[nH]nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1Cc1ccccc1OCc1cccc(F)c1,CCC1CC(=O)NN=C1c1ccc2nc(-c3ccc(OCC(OC)OC)cc3)oc2c1,CC(C)(C)[Si](C)(C)OC1CCCc2cnc3cc(OCc4ccccc4[N+](=O)[O-])ccc3c21,CC(C)(C)OC(=O)N1CCC[C@@H]1COc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1
[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D2:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D2:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1-:3]=[N;D2+:4]	10	10	65,201,419,1070,4910,5354,5885,6786,6870,8974	CC(C)(C)OC(=O)NCCOCCN,CCOC(=O)C(C)(CCCc1ccccc1)Cc1ccc(OCCN)cc1,CCOC(=O)C(Cc1ccc(OCCN)cc1)Oc1ccccc1,CC(C)(C)OC(=O)n1nc(CCCN)c2c(Nc3c(-c4ncccn4)oc4cnccc34)ccc(Cl)c21,CC(C)(C)OC(=O)COCCOCCOCCOCCN,CCOC(=O)CSC(CCCCN)CCCc1cccnc1,CC(C)(C)OC(=O)N1CCc2c(n(CCN)c3ccccc23)CC1,CC(C)(C)[Si](C)(C)OC1(CCCN)CCCCC1,COc1ccc(COCCOCCOCCN)cc1,CCOC(=O)C(C)(Cc1ccc(OCCN)cc1)Oc1ccc(C(C)C)cc1
[C;D2:1]-[N;D3:2](-[C;D3:3](=[O;D1:4])-[C;D2:5])-[C;D2:6]>>[C;D3:3](=[O;D1:4])(-[C;D2:5])-[O;D1:7].[C;D2:1]-[N;D2:2]-[C;D2:6]$[C;D2:1]-[N;D2:2]-[C;D2:3]>>[C;D2:1]-[N;D3:2](-[C;D2:3])-[C;D3:9](-[O;D2:8]-[C:5](-[C:4])(-[C:6])-[C:7])=[O;D1:10]	10	10	194,280,831,1635,3245,3985,4252,5269,5629,5871	C=CC(=O)NCCC1CCN(C(=O)CNc2cc(Cl)c(Cl)cc2O)CC1,N#Cc1ccc(CNC(=O)N2CCN(C(=O)CNC(=O)OCc3ccccc3)CC2)cc1,Cc1c2ccc(Nc3ncc(Cl)c(NC4CC5CN(C(=O)CC#N)CC5C4)n3)cc2nn1C,Nc1ccc2c(c1)CCN(C(=O)COc1cccnc1)C2,CC[C@H](c1ccccc1)N(C)C(=O)c1csc(C2CCN(C(=O)Cc3cc(Cl)ccc3Cl)CC2)n1,Cc1cnc(Nc2cnn(C)c2)nc1NC1CN(C(=O)CC#N)CC12CCCC2,CN(C)c1nc(N[C@H]2CCN(C(=O)Cc3ccc(OC(F)(F)F)cc3)C2)nc2c1sc1ccccc12,O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(C(=O)CN2CCN(Cc3ccccc3)CC2)CC1,CCCCOC(=O)N1CCN(C(=O)CNC(=O)OCc2ccccc2)CC1,C[C@H]1COCCN1c1nc(-c2ccc(NC(=O)NC3CC3)cc2)nc2c1CN(C(=O)CCNC(N)=O)C2
[C;D2:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D2:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]	9	9	65,201,419,1070,4910,5354,5885,6870,8974	CC(C)(C)OC(=O)NCCOCCN=[N+]=[N-],CCOC(=O)C(C)(CCCc1ccccc1)Cc1ccc(OCCN=[N+]=[N-])cc1,CCOC(=O)C(Cc1ccc(OCCN=[N+]=[N-])cc1)Oc1ccccc1,CC(C)(C)OC(=O)n1nc(CCCN=[N+]=[N-])c2c(Nc3c(-c4ncccn4)oc4cnccc34)ccc(Cl)c21,CC(C)(C)OC(=O)COCCOCCOCCOCCN=[N+]=[N-],CCOC(=O)CSC(CCCCN=[N+]=[N-])CCCc1cccnc1,CC(C)(C)OC(=O)N1CCc2c(n(CCN=[N+]=[N-])c3ccccc23)CC1,COc1ccc(COCCOCCOCCN=[N+]=[N-])cc1,CCOC(=O)C(C)(Cc1ccc(OCCN=[N+]=[N-])cc1)Oc1ccc(C(C)C)cc1
[C;D3:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D3:1]-[C;D2:2]-[Cl;D1:5].[C;D1:3]#[N;D1:4]$[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D3:5](=[O;D1:4])-[Cl;D1:6].[C;D3:1]-[C;D2:2]-[O;D1:7]	9	9	8,158,411,441,630,725,6950,8761,9734	CCCCCNc1nc(N)nc(C)c1Cc1ccc(CC#N)cc1,COc1ccc(Oc2ccccc2Cl)cc1CC#N,Cc1nc(N)nc(O)c1Sc1ccc(CC#N)cc1,COCCOc1cccc(CC#N)c1OC,COc1c(CC#N)cc(F)cc1OCc1ccccc1,CCC[C@@H]1CC[C@@H](c2ccc(CC#N)cc2)CC1,COc1c(CC#N)cccc1Oc1ccccc1C,Cc1ccc(Oc2ccc(C)cc2CC#N)cc1,Cc1cc(F)ccc1CC#N
