Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C;D3:1]:[C;D3:2](-[O;D1:3]):[C;D2:4]>>[C;D3:1]:[C;D3:2](:[C;D2:4])-[N;D1:5].[O;D1:3]=[N;D2:7]-[O;D1:6]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D3:1]:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D2:6]>>[N;D3+:3](=[O;D1:4])(-[O;D1-:5])-[O;D1:7].[C;D3:1]:[C;D2:2]:[C;D2:6]$[C;D2:1]:[C;D3:2](-[C;D3:3](-[C;D1:4])=[O;D1:5]):[C;D2:6]>>[C;D3:3](-[C;D1:4])(=[O;D1:5])-[O;D2:10]-[C;D3:8](-[C:7])=[O:9].[C;D2:1]:[C;D2:2]:[C;D2:6]	1	1	1	CCc1ccc(C(C)=O)cc1O
[C;D3:1]:[C;D3:3](:[C;D2:2])-[C;D3:4]:1:[C;D2:5]:[C:6]:[C:7]:[O;D2:8]:1>>[C;D3:1]:[C;D3:3](:[C;D2:2])-[Br;D1:9].[C;D3:4]:1(:[C;D2:5]:[C:6]:[C:7]:[O;D2:8]:1)-[Sn;D4:14](-[C;D2:13]-[C:12]-[C:11]-[C:10])(-[C;D2:15]-[C:16]-[C:17]-[C:18])-[C;D2:19]-[C:20]-[C:21]-[C:22]$[C;D3:1]:[C;D3:3](:[C;D2:2])-[Br;D1:4]>>[Br;D1:4]-[N;D3:11]-1-[C;D3:6](=[O:5])-[C:7]-[C:8]-[C;D3:9]-1=[O:10].[C;D3:1]:[C;D2:3]:[C;D2:2]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D1:3]$[C;D3:1]-[O;D2:2]-[C;D3:3](:[C;D3:4]):[C;D2:5]>>[C;D3:3](:[C;D3:4])(:[C;D2:5])-[F;D1:6].[C;D3:1]-[O;D1:2]	1	1	3876	Cc1cc(O)c(Oc2ccccc2C#N)cc1-c1ccco1
[C;D3:1]:[C;D3:3](:[C;D2:2])-[C;D3:4]:1:[C;D3:5]:[N:6]:[N:7]:[C:8]:[C;D3:9]:1>>[C;D3:4]:1(:[C;D3:5]:[N:6]:[N:7]:[C:8]:[C;D3:9]:1)-[Br;D1:10].[C;D3:1]:[C;D3:3](:[C;D2:2])-[B;D3:12](-[O;D1:11])-[O;D1:13]$[C;D3:1]:[C;D3:3](:[C;D2:2])-[B;D3:4](-[O;D1:5])-[O;D1:6]>>[B;D3:4](-[O;D2:5]-[C;D3:11](-[C;D1:12])-[C;D1:13])(-[O;D2:6]-[C;D3:14](-[C;D1:15])-[C;D1:16])-[O;D2:10]-[C;D3:8](-[C:7])-[C:9].[C;D3:1]:[C;D3:3](:[C;D2:2])-[I;D1:17]$[C;D3:1]:[C;D3:3](:[C;D2:2])-[I;D1:4]>>[I;D1:4]-[N;D3:11]-1-[C;D3:6](=[O:5])-[C:7]-[C:8]-[C;D3:9]-1=[O:10].[C;D3:1]:[C;D2:3]:[C;D2:2]$[C;D2:1]:[C;D3:2](-[C;D3:3](:[C;D2:4]):[C;D2:5]):[C;D3:6]>>[C;D2:1]:[C;D3:2](:[C;D3:6])-[I;D1:7].[C;D3:3](:[C;D2:4])(:[C;D2:5])-[B;D3:9](-[O;D1:8])-[O;D1:10]	1	1	6498	COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1c(Br)nnc2cc(SCc3ccccc3)ccc12
[C;D3:1]:[C;D3:3](:[C;D3:2])-[B;D3:4](-[O;D1:5])-[O;D1:6]>>[C;D3:1]:[C;D3:3](:[C;D3:2])-[Br;D1:7].[B;D3:4](-[O;D2:5]-[C;D1:10])(-[O;D2:6]-[C;D1:11])-[O;D2:9]-[C;D1:8]$[C;D3:1]-[C;D2:2]-[O;D2:3]-[C;D3:4]>>[C;D3:1]-[C;D2:2]-[Cl;D1:5].[O;D1:3]-[C;D3:4]$[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[C;D2:5]-[Cl;D1:4].[C;D3:1]-[C;D2:2]-[O;D1:6]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D1:3])=[O;D1:4]	1	1	4434	COc1cc(COC2CCC2)cc(OC)c1B(O)O
[C;D3:1]:[C;D3:3](:[C;D3:2])-[Br;D1:4]>>[Br;D1:4]-[Br;D1:5].[C;D3:1]:[C;D2:3]:[C;D3:2]$[C;D2:1]:[C;D3:2]:1-[C;D3:3](=[O;D1:4])-[C;D3:5](-[C;D2:6])-[C;D2:7]-[C;D3:8]:1:[C;D2:9]>>[C;D3:3](=[O;D1:4])(-[C;D3:5](-[C;D2:6])=[C;D1:7])-[O;D1:10].[C;D2:1]:[C;D2:2]:[C;D2:8]:[C;D2:9]$[C;D1:1]=[C;D3:2](-[C;D2:3])-[C;D3:4](=[O:5])-[O:6]>>[C;D3:1](-[C;D3:2](-[C;D2:3])-[C;D3:4](=[O:5])-[O:6])(=[O;D1:7])-[O;D1:8]$[C:1](-[C;D3:2](=[O:3])-[O;D1:4])-[C;D3:5](=[O:6])-[O;D1:7]>>[C:1](-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:9]-[C;D1:8])-[C;D3:5](=[O:6])-[O;D2:7]-[C;D2:10]-[C;D1:11]	1	1	1543	COc1c(C(C)(C)C)cc2c(c1Br)CC(CC(C)C)C2=O
[C;D3:1]:[C;D3:3](:[C;D3:2])-[Br;D1:4]>>[Br;D1:4]-[N;D3:11]-1-[C;D3:6](=[O:5])-[C:7]-[C:8]-[C;D3:9]-1=[O:10].[C;D3:1]:[C;D2:3]:[C;D3:2]$[C;D3:1]-[O;D2:6]-[C;D4:3](-[C;D2:2])(-[C;D1:4])-[C;D1:5]>>[C;D3:1]-[O;D1:6].[C;D2:2]-[C;D3:3](-[C;D1:4])=[C;D1:5]$[C:1]=[C;D3:2](-[C:3])-[C;D2:4]-[C;D3:5](:[C;D3:6]):[C;D3:7]-[O;D1:8]>>[C:1]=[C;D3:2](-[C:3])-[C;D2:4]-[O;D2:8]-[C;D3:7]:[C;D2:5]:[C;D3:6]$[C:1]=[C;D3:2](-[C:3])-[C;D2:4]-[O;D2:5]-[C;D3:6]>>[C:1]=[C;D3:2](-[C:3])-[C;D2:4]-[Br;D1:7].[O;D1:5]-[C;D3:6]	1	1	2827	Cc1c(C)c2c(c(C)c1Br)CC(C)(C)O2
[C;D3:1]:[C;D3:3](:[C;D3:2])-[O;D2:4]-[C;D2:5]>>[C;D3:1]:[C;D3:3](:[C;D3:2])-[Cl;D1:6].[O;D1:4]-[C;D2:5]$[C;D3:1]:[C;D3:3](:[C;D3:2])-[Cl;D1:4]>>[C;D3:1]:[C;D3:3](:[C;D3:2])-[N;D3+:6](=[O;D1:5])-[O;D1-:7].[Cl;D0:4]$[C;D3:1]:[C;D3:3](:[C;D3:2])-[N;D3+:4](=[O;D1:5])-[O;D1-:6]>>[N;D3+:4](=[O;D1:5])(-[O;D1-:6])-[O;D1:7].[C;D3:1]:[C;D2:3]:[C;D3:2]$[C:1]:[C;D2:2]:[N;D3+:3](-[O;D1-:4]):[C;D3:5]:[C:6]>>[O;D1:4]-[O;D1:7].[C:1]:[C;D2:2]:[N;D2:3]:[C;D3:5]:[C:6]	1	1	4369	Cc1c[n+]([O-])c(C)c(C)c1OCC1COC2(CCC2)OC1
[C;D3:1]:[C;D3:4]:1:[C;D3:3](:[C;D3:2]):[N;D2:8]:[C;D3:6](:[N;D2:5]:1)-[C;D3:7]>>[C;D3:1]:[C;D3:4](:[C;D3:3](:[C;D3:2])-[N;D1:8])-[N;D2:5]-[C;D3:6](-[C;D3:7])=[O;D1:9]$[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[O;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1](-[N;D1:2]):[C;D3:3]-[N;D1:4]>>[C;D3:1](-[N;D3+:2](=[O;D1:5])-[O;D1-:6]):[C;D3:3]-[N;D3+:4](=[O;D1:7])-[O;D1-:8]$[C;D3:1]:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D3:6]>>[N;D3+:3](=[O;D1:4])(-[O;D1-:5])-[O;D1:7].[C;D3:1]:[C;D2:2]:[C;D3:6]	1	1	579	COc1ccc(Br)c2nc(-c3ccc(C(C)C)cc3)[nH]c12
[C;D4:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[C;D3:5](-[C;D2:6]):[N;D3:8]:1-[C;D2:7]>>[C;D3:5](-[C;D2:6])(=[N;D2:8]-[C;D2:7])-[O;D2:10]-[C;D1:9].[C;D4:1]-[C;D3:2](-[N;D2:3]-[N;D1:4])=[O;D1:11]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[N;D1:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:6].[N;D1:4]-[N;D1:5]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[S;D3:6](=[O;D1:5])-[Cl;D1:7].[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:8]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]>>[C;D4:1]-[C;D2:2]#[N;D1:5].[O;D1:3]-[C;D2:8]-[C;D2:7]-[O:6].[O;D0:4]	1	1	2963	Cc1csc(C2(c3nnc4n3CCCCC4)CCCC2)c1Cl
[Cl;D1:1]-[C;D3:2]:1:[N;D2:3]:[C:4](:[C:5]):[C:6]:[C:7]:[N;D2:8]:1>>[Cl;D1:1]-[P;D4:10](=[O;D1:9])(-[Cl;D1:11])-[Cl;D1:12].[C;D3:2]:1(:[N;D2:3]:[C:4](:[C:5]):[C:6]:[C:7]:[N;D2:8]:1)-[O;D1:13]$[O;D1:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4](:[C;D2:5]):[C;D3:7](:[C;D2:6]):[C;D2:8]:[N;D2:9]:1>>[O;D1:1]=[C;D3:2](-[N;D1:9])-[N;D1:10].[N;D1:3]-[C;D3:4](:[C;D2:5]):[C;D3:7](:[C;D2:6])-[C;D2:8]=[O;D1:11]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D1:3])=[O;D1:4]	1	1	1056	Clc1ncc2cc(Br)c(Cl)cc2n1
[N:1]#[C;D2:2]-[C;D2:3]=[C;D3:4](-[C;D3:5])-[C;D3:6]>>[N:1]#[C;D2:2]-[C;D2:3]-[P;D4:10](-[O;D2:9]-[C:8]-[C:7])(=[O;D1:11])-[O;D2:12]-[C:13]-[C:14].[C;D3:4](-[C;D3:5])(-[C;D3:6])=[O;D1:15]$[O;D1:1]=[C;D3:2](-[C;D3:3](:[C;D2:4]):[C;D3:5])-[C;D3:6]>>[O;D1:1]=[C;D3:2](-[C;D3:6])-[O;D1:7].[C;D2:3](:[C;D2:4]):[C;D3:5]$[O;D1:1]=[C;D3:2](-[O;D1:3])-[C;D3:4](:[C;D3:5]):[C;D3:6]>>[C;D3:4](:[C;D3:5])(:[C;D3:6])-[I;D1:7].[O;D1:1]=[C;D2:2]=[O;D1:3]$[I;D1:1]-[C;D3:2](:[C;D3:3]):[C;D3:4]>>[C;D3:2](:[C;D3:3])(:[C;D3:4])-[N;D1:5].[I;D0:1]	1	1	2558	N#CC=C1c2ccccc2-c2ccc3c(c21)CCO3
[N:1]#[C;D2:2]-[C;D3:3](-[C;D3:4](=[O;D1:5])-[C;D4:6](-[F:7])(-[F:8])-[F:9])-[C;D3:10]>>[C;D3:4](=[O;D1:5])(-[C;D4:6](-[F:7])(-[F:8])-[F:9])-[O;D2:13]-[C;D2:12]-[C:11].[N:1]#[C;D2:2]-[C;D2:3]-[C;D3:10]$[N;D1:1]#[C;D2:2]-[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])-[Cl;D1:5].[N;D1:1]#[C;D1:2]$[Cl;D1:1]-[C;D2:2]-[C;D3:3]>>[Cl;D1:1]-[S;D3:5](=[O;D1:4])-[Cl;D1:6].[C;D2:2](-[C;D3:3])-[O;D1:7]$[O;D1:1]-[C;D2:2]-[C;D3:3]>>[O;D1:1]=[C;D2:2]-[C;D3:3]	1	1	578	N#CC(C(=O)C(F)(F)F)c1cc(Cl)c2c(c1)OCO2
[N:1]-1-[C;D3:2](=[O:3])-[C;D3:4]:2:[C;D3:5](:[C;D3:6](-[C;D1:7]):[N;D2:8]:[N;D2:9]:2)-[C;D3:10]-1>>[N:1]-1-[C;D3:2](=[O:3])-[C;D3:4](=[C;D3:5](-[C;D3:6](-[C;D1:7])=[O;D1:11])-[C;D3:10]-1)-[O;D1:12].[N;D1:8]-[N;D1:9]$[C:1]-[C;D3:2](=[O:3])-[C;D3:4]-1=[C;D3:5](-[O;D1:6])-[C;D3:7](=[O;D1:8])-[N;D3:9](-[C;D3:10]:[C:11]:[N:12])-[C;D3:13]-1-[C;D3:14]>>[C:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:5](=[O;D1:6])-[C;D3:7](=[O;D1:8])-[O;D2:17]-[C;D2:16]-[C:15].[C;D2:13](-[C;D3:14])=[O;D1:18].[N;D1:9]-[C;D3:10]:[C:11]:[N:12]$[C;D3:1](-[N;D1:2]):[C:3]:[N:4]>>[C;D3:1](-[N;D3+:2](=[O;D1:5])-[O;D1-:6]):[C:3]:[N:4]$[C;D3:1]:[C;D3:9]:1:[N;D3:4](:[C;D2:3]:[C:2]):[C;D3:5](-[C;D1:6]):[N;D2:7]:[N;D2:8]:1>>[C;D3:1]:[C;D3:9](:[N;D2:4]:[C;D2:3]:[C:2])-[N;D2:8]-[N;D2:7]-[C;D3:5](-[C;D1:6])=[O;D1:10]	1	1	340	Cc1n[nH]c2c1C(c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O
[N:1]-[C:2](=[O:3])-[C;D2:4]=[C;D2:5]-[C;D3:6](:[C;D2:7]):[C;D2:9]:[N:8]>>[C;D3:6](:[C;D2:7])(:[C;D2:9]:[N:8])-[Br;D1:10].[N:1]-[C:2](=[O:3])-[C;D2:4]=[C;D1:5]$[C:1]=[C;D2:2]-[C;D3:3](=[O;D1:4])-[N;D3:5](-[C;D1:6])-[C;D2:7]>>[C:1]=[C;D2:2]-[C;D3:3](=[O;D1:4])-[Cl;D1:8].[N;D2:5](-[C;D1:6])-[C;D2:7]$[N;D2:1]-[C;D2:2]-[C;D3:3](:[C:4]):[N:5]>>[N;D2:1]-[C;D3:2](-[C;D3:3](:[C:4]):[N:5])=[O;D1:6]$[C;D1:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5](:[C:6]):[N:7]>>[C;D3:3](=[O;D1:4])(-[C;D3:5](:[C:6]):[N:7])-[O;D2:10]-[C;D2:9]-[C:8].[C;D1:1]-[N;D1:2]	1	1	3139	CN(Cc1cc2ccccc2n1C)C(=O)/C=C/c1cnc2c(c1)COC(=O)N2
[N:1]-[C;D3:2](=[O:3])-[C;D2:4]=[C;D2:5]-[C;D2:6]>>[N:1]-[C;D3:2](=[O:3])-[C;D2:4]-[P;D4:10](-[O;D2:9]-[C:8]-[C:7])(=[O;D1:11])-[O;D2:12]-[C:13]-[C:14].[C;D3:5](-[C;D2:6])(-[O;D2:17]-[C;D2:16]-[C:15])-[O;D2:18]-[C;D2:19]-[C:20]$[C:1]:[C;D3:2](-[N;D2:3]-[C;D3:4](=[O;D1:5])-[C;D2:6]):[N:7]>>[C;D3:4](=[O;D1:5])(-[C;D2:6])-[O;D1:8].[C:1]:[C;D3:2](-[N;D1:3]):[N:7]$[C:1]:[C;D3:2](-[N;D1:3]):[N:4]>>[C:1]:[C;D3:2](-[N;D2:3]-[C;D2:11]-[C;D3:10]:1:[C:9]:[C:8]:[C:7](-[O:6]-[C:5]):[C:13]:[C:12]:1):[N:4]$[C:1]:[C:7]:[N;D2:6]:[C;D3:3](:[C;D2:2])-[N;D2:4]-[C;D2:5]>>[C:1]:[C:7]:[N;D2:6]:[C;D3:3](:[C;D2:2])-[F;D1:8].[N;D1:4]-[C;D2:5]	1	1	3679	C#Cc1cc(Nc2ncnc3cnc(NC(=O)/C=C/CN(C)C)cc23)ccc1Cl
[N:1]:1:[C;D2:2]:[C;D3:3](-[C;D3:4]:2:[N;D2:5]:[C:6]:[C:7]:[C:8]:[N;D2:9]:2):[C;D3:10]:[C:12]:1:[N:11]>>[N:1]:1:[C;D2:2]:[C;D3:3](:[C;D3:10]:[C:12]:1:[N:11])-[B;D3:17]-2-[O;D2:16]-[C:14](-[C:13])(-[C:15])-[C:19](-[O;D2:18]-2)(-[C:20])-[C:21].[C;D3:4]:1(:[N;D2:5]:[C:6]:[C:7]:[C:8]:[N;D2:9]:1)-[Cl;D1:22]$[C;D2:1]-[N;D3:2]:1:[C;D2:3]:[C;D3:4](-[C;D2:5]):[N;D2:6]:[N;D2:7]:1>>[C;D2:1]-[N;D2:2]=[N;D2+:7]=[N;D1-:6].[C;D1:3]#[C;D2:4]-[C;D2:5]$[C;D3:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]	1	1	226	Cc1ccc(S(=O)(=O)n2cc(-c3ncc(F)c(N[C@H](Cn4cc(CO)nn4)C(C)(C)C)n3)c3cc(F)cnc32)cc1
[N:1]:1:[C;D3:2]:[C;D3:3]:2:[C;D3:4](:[N;D2:5]:[C;D3:6](-[C;D2:7]):[N;D2:8]:2):[N;D3:9]:[C:10]:1>>[N:1]:1:[C;D3:2]:[C;D3:3](:[C;D3:4](-[N;D1:5]):[N;D3:9]:[C:10]:1)-[N;D2:8]-[C;D3:6](-[C;D2:7])=[O;D1:11]$[N:1]:[C:2]:[C;D3:3](-[N;D2:4]-[C;D3:5](=[O;D1:6])-[C;D2:7]):[C:8]:[N:9]>>[C;D3:5](=[O;D1:6])(-[C;D2:7])-[O;D1:10].[N:1]:[C:2]:[C;D3:3](-[N;D1:4]):[C:8]:[N:9]$[N:1]:[C:2]:[C;D3:3](-[N;D1:4]):[C:5]:[N:6]>>[N:1]:[C:2]:[C;D3:3](-[N;D2:4]=[O;D1:7]):[C:5]:[N:6]$[N:1]:[C;D3:2]:[C;D3:3](-[N;D2:4]=[O;D1:5]):[C;D3:6]:[N:7]>>[N:1]:[C;D3:2]:[C;D2:3]:[C;D3:6]:[N:7].[N;D2:4](=[O;D1:5])-[O;D1:8]	1	1	6409	COc1ccc(Cn2c(=O)c3[nH]c(Cc4cccc(OC(F)(F)F)c4)nc3n(C)c2=O)cc1
[N:1]:1:[C;D3:2]:[N;D3:3](-[C;D2:4]-[C;D3:5]):[N;D2:6]:[C:7]:1>>[C;D2:4](-[C;D3:5])-[Br;D1:8].[N:1]:1:[C;D3:2]:[N;D2:3]:[N;D2:6]:[C:7]:1$[C;D2:1]-[N;D3:2]:1:[C;D3:3](=[O;D1:4]):[N;D2:5]:[N;D2:6]:[C;D3:7]:1-[C;D2:8]>>[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[N;D2:6]-[C;D3:7](-[C;D2:8])=[O;D1:9]$[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[N;D2:6]-[C:7](=[O:8])-[C:9]>>[C;D2:1]-[N;D2:2]=[C;D2:3]=[O;D1:4].[N;D1:5]-[N;D2:6]-[C:7](=[O:8])-[C:9]$[N;D1:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D2:5]>>[C;D3:3](=[O;D1:4])(-[C;D2:5])-[O;D1:6].[N;D1:1]-[N;D1:2]	1	1	324	CCn1c(CC2CC2c2ccc(Br)cc2)nn(Cc2ccc(C(C)(C)C)cc2)c1=O
[N:1]:1:[N:2]:[C:3]:[C;D3:4](-[C;D2:5]#[N;D1:6]):[C:7]:1>>[N:1]:1:[N:2]:[C:3]:[C;D3:4](-[C;D2:5]=[N;D2:6]-[O;D1:8]):[C:7]:1$[N:1]:1:[N:2]:[C:3]:[C;D3:4](-[C;D2:5]=[N;D2:6]-[O;D1:7]):[C:8]:1>>[N:1]:1:[N:2]:[C:3]:[C;D3:4](-[C;D2:5]=[O;D1:9]):[C:8]:1.[N;D1:6]-[O;D1:7]$[C:1]:[C;D3:8]:1:[N:2]:[N:3]:[C;D2:4]:[C;D3:5]:1-[C;D2:6]=[O;D1:7]>>[C;D2:6](=[O;D1:7])-[N;D3:10](-[C;D1:9])-[C;D1:11].[C:1]:[C;D3:8]:1:[N:2]:[N:3]:[C;D2:4]:[C;D2:5]:1$[C:1]:[C;D3:6]:1:[N:2]:[N:3]:[C;D2:4]:[C;D2:5]:1>>[C:1]:[C;D3:6]:1:[N:2]:[N:3]:[C;D2:4]:[C;D3:5]:1-[C;D3:9](-[O;D2:8]-[C:7])=[O;D1:10]	1	1	2410	COc1cc(Br)cn2ncc(C#N)c12
[N:1]:[C:2]:1:[C;D3:3]:[C;D3:4](-[N;D3:5](-[C;D2:6])-[C;D2:7]):[N;D2:8]:[C:9]:[N:10]:1>>[N:1]:[C:2]:1:[C;D3:3]:[C;D3:4](:[N;D2:8]:[C:9]:[N:10]:1)-[Cl;D1:11].[N;D2:5](-[C;D2:6])-[C;D2:7]$[N:1]:[C:2]:1:[C;D3:3]:[C;D3:4](-[Cl;D1:5]):[N;D2:6]:[C:7]:[N:8]:1>>[Cl;D1:5]-[P;D4:10](=[O;D1:9])(-[Cl;D1:11])-[Cl;D1:12].[N:1]:[C:2]:1:[C;D3:3]:[C;D3:4](:[N;D2:6]:[C:7]:[N:8]:1)-[O;D1:13]$[C:1]:1:[N;D2:2]:[C;D3:3]:2:[C;D3:4](:[C;D2:5]:[C:6]:1):[C;D3:7](-[O;D1:8]):[N;D2:9]:[C;D2:10]:[N;D2:11]:2>>[C:1]:1:[N;D2:2]:[C;D3:3](:[C;D3:4](:[C;D2:5]:[C:6]:1)-[C;D3:7](-[O;D1:8])=[O;D1:12])-[N;D1:11].[N;D1:9]-[C;D2:10]=[O;D1:13]$[C:1](:[N;D2:2]:[C;D3:3](-[N;D1:4]):[C;D3:5]-[C:6](=[O:7])-[O:8]):[C:9]>>[C:1](:[N;D2:2]:[C;D3:3](:[C;D3:5]-[C:6](=[O:7])-[O:8])-[Cl;D1:10]):[C:9].[N;D0:4]	1	1	3871	Cc1ccc2c(N3CCN(C(=O)OC(C)(C)C)CC3)ncnc2n1
[N:1]:[C:2]:[C;D3:3](-[C;D2:4]-[N;D3:5](-[C;D2:6])-[C;D2:7]):[S:8]>>[N:1]:[C:2]:[C;D3:3](-[C;D2:4]-[Cl;D1:9]):[S:8].[N;D2:5](-[C;D2:6])-[C;D2:7]$[N:1]:[C:2]:[C;D3:3](-[C;D2:4]-[Cl;D1:5]):[S:6]>>[Cl;D1:5]-[C;D2:8]-[Cl;D1:7].[N:1]:[C:2]:[C;D3:3](-[C;D2:4]-[O;D1:9]):[S:6]$[N:1]:[C:2]:[C;D3:3](-[C;D2:4]-[O;D1:5]):[S:6]>>[N:1]:[C:2]:[C;D3:3](-[C;D3:4](=[O;D1:5])-[O;D2:9]-[C;D2:8]-[C:7]):[S:6]$[N:1]:[C;D3:2](-[N;D2:3]-[C;D3:4](-[C;D1:5])=[O;D1:6]):[S:7]>>[C;D3:4](-[C;D1:5])(=[O;D1:6])-[O;D2:11]-[C;D3:9](-[C:8])=[O:10].[N:1]:[C;D3:2](-[N;D1:3]):[S:7]	1	1	4730	CC(=O)Nc1ncc(CN2CCC(Cc3ccc4c(c3)OCO4)CC2)s1
[N:1]:[C:2]:[C;D3:3](-[C;D3:4](=[O;D1:5])-[N;D3:6](-[C;D2:7])-[C;D2:8]):[C:9]:[N:10]>>[N:1]:[C:2]:[C;D3:3](-[C;D3:4](=[O;D1:5])-[O;D1:11]):[C:9]:[N:10].[N;D2:6](-[C;D2:7])-[C;D2:8]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]$[O:1]-[C:2](=[O:3])-[C;D3:4]:1:[C:5]:[N:6]:[C;D3:7]:[C;D3:8]:2:[C;D3:9]:1:[N;D3:10](-[C;D1:11]):[C;D2:12]:[N;D2:13]:2>>[C;D3:12](-[O;D2:16]-[C;D2:15]-[C:14])(-[O;D2:17]-[C;D2:18]-[C:19])-[O;D2:20]-[C;D2:21]-[C:22].[O:1]-[C:2](=[O:3])-[C;D3:4]:1:[C:5]:[N:6]:[C;D3:7]:[C;D3:8](:[C;D3:9]:1-[N;D2:10]-[C;D1:11])-[N;D1:13]$[C;D3:1](-[N;D1:2]):[C:3]:[N:4]>>[C;D3:1](-[N;D3+:2](=[O;D1:5])-[O;D1-:6]):[C:3]:[N:4]	1	1	3124	Cn1cnc2c(Cl)ncc(C(=O)N3CCOCC3)c21
[N:1]:[C:2]:[C;D3:3](-[C;D3:4]:1:[N;D2:5]:[C;D3:6](:[C;D3:7](:[C;D2:8]):[O;D2:10]:1):[C;D3:9]):[N:11]>>[N:1]:[C:2]:[C;D3:3](-[C;D3:4](-[N;D2:5]-[C;D3:6](:[C;D3:7](:[C;D2:8])-[O;D1:10]):[C;D3:9])=[O;D1:12]):[N:11]$[N:1]:[C:2]:[C;D3:3](-[C;D3:4](=[O;D1:5])-[N;D2:6]-[C;D3:7]):[N:8]>>[N:1]:[C:2]:[C;D3:3](-[C;D3:4](=[O;D1:5])-[Cl;D1:9]):[N:8].[N;D1:6]-[C;D3:7]$[N:1]:[C:2]:[C;D3:3](-[C;D3:4](=[O;D1:5])-[Cl;D1:6]):[N:7]>>[Cl;D1:6]-[C;D3:11](-[C;D3:9](=[O:8])-[Cl:10])=[O;D1:12].[N:1]:[C:2]:[C;D3:3](-[C;D3:4](=[O;D1:5])-[O;D1:13]):[N:7]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]	1	1	1676	CC(F)(F)c1nn2cc(-c3nc4c([N+](=O)[O-])cccc4o3)nc2s1
