Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[N;D3:5]:1:[N;D2:6]:[C:7]:[N:8]:[C;D3:9]:1>>[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[Cl;D1:10].[N;D2:5]:1:[N;D2:6]:[C:7]:[N:8]:[C;D3:9]:1$[S:1]:[C;D3:2](-[C;D3:3]:1:[N;D2:4]:[N;D2:5]:[C;D3:6](=[O;D1:7]):[N;D3:8]:1-[C;D2:9]):[C:10]>>[S:1]:[C;D3:2](-[C;D3:3](-[N;D2:4]-[N;D2:5]-[C;D3:6](=[O;D1:7])-[N;D2:8]-[C;D2:9])=[O;D1:11]):[C:10]$[C:1]-[C:2](=[O:3])-[N;D2:4]-[N;D2:5]-[C;D3:6](=[O;D1:7])-[N;D2:8]-[C;D2:9]>>[C;D2:6](=[O;D1:7])=[N;D2:8]-[C;D2:9].[C:1]-[C:2](=[O:3])-[N;D2:4]-[N;D1:5]	1	1	2882	CCOC(=O)Cn1nc(-c2scc(C)c2Cl)n(CC(C)C)c1=O
[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[O;D2:5]-[C;D3:6]>>[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[Br;D1:7].[O;D1:5]-[C;D3:6]$[C;D1:1]-[N;D3:2]:1:[C;D2:3]:[N;D2:4]:[C;D3:5](:[C;D3:6]:1:[C;D2:7]):[C;D2:8]>>[C;D2:3](=[O;D1:9])-[O;D1:10].[C;D1:1]-[N;D2:2]-[C;D3:6](:[C;D3:5](-[N;D3+:4](=[O;D1:11])-[O;D1-:12]):[C;D2:8]):[C;D2:7]$[C;D1:1]-[N;D2:2]-[C;D3:3](:[C;D3:4]):[C;D2:5]>>[C;D3:3](:[C;D3:4])(:[C;D2:5])-[F;D1:6].[C;D1:1]-[N;D1:2]	1	1	5551	CCOC(=O)COc1ccc2ncn(C)c2c1
[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[O;D2:5]-[C;D3:6]>>[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[Br;D1:7].[O;D1:5]-[C;D3:6]$[C;D2:1]:[C;D3:2](-[O;D1:3]):[C;D2:4]>>[C;D2:1]:[C;D3:2](:[C;D2:4])-[F;D1:5].[O;D0:3]$[C;D3:1]-[O;D2:2]-[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])-[Br;D1:5].[C;D3:1]-[O;D1:2]	1	1	1152	COC(=O)COc1cc(OC)c([N+](=O)[O-])c(OCc2ccccc2)c1
[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[O;D2:5]-[C;D3:6]>>[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[Br;D1:7].[O;D1:5]-[C;D3:6]$[C;D3:1]-[C;D2:2]-[N;D2:3]>>[C;D3:1]-[C;D3:2](-[N;D2:3])=[O;D1:4]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D3:5]	1	1	2179	CCOC(=O)COc1ccc(F)c(NCc2cc(OC)cc(-c3cccc(F)c3)c2)c1F
[O:1]-[C;D3:2](=[O:3])-[C;D2:4]=[C;D2:5]-[C;D3:6]>>[C;D2:5](-[C;D3:6])=[O;D1:7].[O:1]-[C;D3:2](=[O:3])-[C;D2:4]=[P;D4:12](-[C;D3:11]:1:[C:10]:[C:9]:[C:8]:[C:26]:[C:25]:1)(-[C;D3:13]:2:[C:14]:[C:15]:[C:16]:[C:17]:[C:18]:2)-[C;D3:19]:3:[C:20]:[C:21]:[C:22]:[C:23]:[C:24]:3$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D1:3])=[O;D1:4]	1	1	1112	COC(=O)/C=C/c1cc(OC)nc(OC)c1
[O:1]-[C;D3:2](=[O:3])-[C;D2:4]=[C;D2:5]-[C;D3:6]>>[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:5](-[C;D3:6])-[O;D1:7]$[O:1]-[C:2](=[O:3])-[C;D2:4]-[C;D3:5](-[O;D1:6])-[C;D3:7]>>[O:1]-[C:2](=[O:3])-[C;D2:4]-[C;D3:5](=[O;D1:6])-[C;D3:7]$[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:5](=[O;D1:6])-[C;D3:7]>>[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:9](=[O;D1:8])-[O;D1:10].[C;D3:5](=[O;D1:6])(-[C;D3:7])-[O;D1:11]	1	1	7869	CCOC(=O)C=Cc1ccc(NC(C)=O)cc1
[O:1]-[C;D3:2](=[O:3])-[C;D2:4]=[C;D2:5]-[C;D3:6]>>[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[P;D4:10](-[O;D2:9]-[C:8]-[C:7])(=[O;D1:11])-[O;D2:12]-[C:13]-[C:14].[C;D2:5](-[C;D3:6])=[O;D1:15]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D2:3]-[C;D1:4])=[O;D1:5]	1	1	6277	CCOC(=O)/C=C/c1ccc(F)c2nn(C)cc12
[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D2:5]=[O;D1:6])-[C;D2:7]>>[C;D2:5](=[O;D1:6])-[O;D2:9]-[C;D1:8].[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D2:7]$[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D2:5]-[C;D3:6](:[C:7]:[N:8]):[C:10]:[N:9]>>[O:1]-[C;D3:2](=[O:3])-[C;D2:4]=[C;D2:5]-[C;D3:6](:[C:7]:[N:8]):[C:10]:[N:9]$[O:1]-[C:2](=[O:3])-[C;D2:4]=[C;D2:5]-[C;D3:6](:[C;D2:7]:[N:8]):[C;D2:10]:[N:9]>>[C;D3:6](:[C;D2:7]:[N:8])(:[C;D2:10]:[N:9])-[Br;D1:11].[O:1]-[C:2](=[O:3])-[C;D2:4]=[C;D1:5]	1	1	5973	COC(=O)C(C=O)Cc1cncnc1
[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D3:5](=[O:6])-[C:7])-[C;D3:8](-[C;D3:9])-[C;D3:10]>>[C;D3:8](-[C;D3:9])(-[C;D3:10])-[O;D1:11].[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:5](=[O:6])-[C:7]$[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:5](=[O;D1:6])-[C;D3:7]>>[C;D3:5](=[O;D1:6])(-[C;D3:7])-[Cl;D1:8].[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:10](=[O;D1:9])-[O;D1:11]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[C;D3:8](-[C;D3:6](=[O:5])-[Cl:7])=[O;D1:9].[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:10]	1	1	6981	CCOC(=O)C(C(=O)c1ccc(Br)cc1C)C1c2ccccc2Oc2ccccc21
[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[O;D1:5])-[C;D3:6](:[C:7]:[N:8]):[C:10]:[N:9]>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](=[O;D1:5])-[C;D3:6](:[C:7]:[N:8]):[C:10]:[N:9]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4](=[O;D1:5])-[C;D3:6](:[C:7]:[N:8]):[C:10]:[N:9]>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[O;D1:5])-[C;D3:6](:[C:7]:[N:8]):[C:10]:[N:9]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[O;D1:5])-[C;D3:6](:[C:7]:[N:8]):[C:10]:[N:9]>>[O;D2:5]-1-[N;D3:20](-[S;D4:12](=[O:11])(=[O:13])-[C:14]:2:[C:15]:[C:16]:[C:17]:[C:18]:[C:19]:2)-[C;D3:21]-1-[C;D3:22]:3:[C:23]:[C:24]:[C:25]:[C:26]:[C:27]:3.[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:6](:[C:7]:[N:8]):[C:10]:[N:9]	1	1	2228	COC(=O)[C@@H](O)c1c(C)nc2cc(-c3ccc4c(c3)CCCC4)nn2c1Cl
[O:1]-[C;D3:2](=[O:3])-[C;D3:4](=[C;D2:5]-[C:6])-[C;D3:7](:[C;D2:8]):[C;D2:9]>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](=[C;D2:5]-[C:6])-[I;D1:10].[C;D3:7](:[C;D2:8])(:[C;D2:9])-[I;D1:11]$[C;D1:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[N;D2:5]:[N;D3:6]:1-[C;D3:7]>>[C;D1:1]-[C;D3:2](-[N;D2:6]-[C;D3:7])=[O;D1:8].[N;D1-:3]=[N;D2+:5]=[N;D1-:4]$[C;D1:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D1:1]-[C;D3:2](=[O;D1:3])-[O;D2:9]-[C;D3:7](-[C:6])=[O:8].[N;D1:4]-[C;D3:5]	1	1	1395	COC(=O)/C(=C/C1CCCCC1)c1ccc(-n2nnnc2C)c(Cl)c1
[O:1]-[C;D3:2](=[O:3])-[C;D3:4]-1-[C;D2:5]-[C;D2:6]-[N;D2:7]-[C;D3:8](-[C;D2:9])-[C;D2:10]-1>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[C;D2:5]:[C;D2:6]:[N;D2:7]:[C;D3:8](-[C;D2:9]):[C;D2:10]:1$[C:1]:[C;D3:2](-[C;D2:3]-[N;D3:4](-[C;D2:5])-[C;D2:6]):[N:7]>>[C:1]:[C;D3:2](-[C;D2:3]-[Cl;D1:8]):[N:7].[N;D2:4](-[C;D2:5])-[C;D2:6]$[C:1]:[C;D3:2](-[C;D2:3]-[Cl;D1:4]):[N:5]>>[C:1]:[C;D3:2](-[C;D2:3]-[O;D1:6]):[N:5].[Cl;D0:4]	1	1	8712	COC(=O)C1CCNC(CN2CCCC2)C1
[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[C;D2:5]:[C;D3:6](-[C;D3:7]):[N;D2:8]:[O;D2:9]:1>>[C;D3:6](-[C;D3:7])(=[N;D2:8]-[O;D1:9])-[Cl;D1:10].[O:1]-[C;D3:2](=[O:3])-[C;D2:4]#[C;D1:5]$[N;D2:1]=[C;D3:2](-[Cl;D1:3])-[C;D3:4]>>[Cl;D1:3]-[N;D3:11]-1-[C;D3:6](=[O:5])-[C:7]-[C:8]-[C;D3:9]-1=[O:10].[N;D2:1]=[C;D2:2]-[C;D3:4]$[O;D1:1]-[N;D2:2]=[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])=[O;D1:5].[O;D1:1]-[N;D1:2]	1	1	3574	CCOC(=O)c1cc(-c2ccc(C(F)(F)F)cc2)no1
[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[C;D2:5]:[C;D3:6](:[C;D2:7]):[C;D3:9](:[C;D2:8]):[N;D2:10]:[C;D3:11]:1=[O;D1:12]>>[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:11](=[O;D1:12])-[O;D2:14]-[C;D1:13].[C;D2:5](-[C;D3:6](:[C;D2:7]):[C;D3:9](:[C;D2:8])-[N;D1:10])=[O;D1:15]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D3:6]-[C:7]=[O:8]>>[N;D3+:3](-[O;D1:4])(-[O;D1-:5])=[O;D1:9].[C;D2:1]:[C;D2:2]:[C;D3:6]-[C:7]=[O:8]	1	1	266	COC(=O)c1cc2cc(OCc3ccccc3)c(OC)cc2[nH]c1=O
[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[C;D2:5]:[C;D3:6](=[O;D1:7]):[C;D3:8](:[C;D3:9](:[O;D2:10]:1):[C;D3:11]-[C:12]=[C:13]):[C;D2:14]>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[O;D2:17]-[C;D2:16]-[C:15])=[O;D1:18].[C;D1:5]-[C;D3:6](=[O;D1:7])-[C;D3:8](:[C;D3:9](-[O;D1:10]):[C;D3:11]-[C:12]=[C:13]):[C;D2:14]$[C;D3:1]:[C;D3:2](-[C;D2:3]=[C;D2:4]-[C:5]):[C;D2:6]>>[C;D3:1]:[C;D3:2](:[C;D2:6])-[I;D1:7].[C;D1:3]=[C;D2:4]-[C:5]$[C;D3:1]:[C;D3:2](-[I;D1:3]):[C;D2:4]>>[C;D3:1]:[C;D3:2](:[C;D2:4])-[N;D1:5].[I;D0:3]	1	1	6215	CCOC(=O)c1cc(=O)c2cccc(/C=C/c3ccc(OCCCCc4ccc(F)cc4)cc3)c2o1
[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[C;D2:5]:[S;D2:6]:[C;D3:7](-[C;D2:8]):[N;D2:9]:1>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D2:5]-[Br;D1:11])=[O;D1:10].[S;D1:6]=[C;D3:7](-[C;D2:8])-[N;D1:9]$[C;D2:1]-[C;D3:2](-[N;D1:3])=[S;D1:4]>>[S;D1:4]=[P;D4:14]-1(-[S;D2:13]-[P:11](-[C:10]:2:[C:9]:[C:8]:[C:7](-[O:6]-[C:5]):[C:25]:[C:24]:2)(=[S:12])-[S;D2:23]-1)-[C;D3:15]:3:[C:16]:[C:17]:[C:18](-[O:19]-[C:20]):[C:21]:[C:22]:3.[C;D2:1]-[C;D3:2](-[N;D1:3])=[O;D1:26]$[C;D2:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]>>[C;D2:1]-[C;D3:2](=[O;D1:4])-[O;D2:7]-[C;D2:6]-[C:5].[N;D0:3]	1	1	2204	CCOC(=O)c1csc(CCCNS(C)(=O)=O)n1
[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[C;D3:5](-[C;D2:6]):[O;D2:7]:[C;D3:8](-[C;D1:9]):[N;D2:10]:1>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D3:5](-[C;D2:6])=[O;D1:11])-[N;D2:10]-[C;D3:8](=[O;D1:7])-[C;D1:9]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[N;D2:5]-[C;D3:6](-[C;D1:7])=[O;D1:8])-[C;D3:9](=[O:10])-[C:11]>>[C;D3:6](-[C;D1:7])(=[O;D1:8])-[O;D2:15]-[C;D3:13](-[C:12])=[O:14].[O:1]-[C;D3:2](=[O:3])-[C;D3:4](=[N;D2:5]-[O;D1:16])-[C;D3:9](=[O:10])-[C:11]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4](=[N;D2:5]-[O;D1:6])-[C;D3:7](=[O:8])-[C:9]>>[N;D2:5](-[O;D1:6])=[O;D1:10].[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:7](=[O:8])-[C:9]	1	1	1471	CCOC(=O)c1nc(C)oc1CCc1cccc(Cl)c1
[O:1]-[C;D3:2](=[O:3])-[C;D4:4](-[C;D1:5])(-[C;D1:6])-[C;D2:7]>>[C;D1:6]-[I;D1:8].[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D1:5])-[C;D2:7]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D1:5])-[C;D2:6]>>[C;D1:5]-[I;D1:7].[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D2:6]$[C;D1:1]-[O;D2:2]-[C;D3:3](=[O:4])-[C:5]>>[C;D1:1]=[N;D2+:7]=[N;D1-:6].[O;D1:2]-[C;D3:3](=[O:4])-[C:5]	1	1	118	COC(=O)C(C)(C)CC1CCN(C(=O)OC(C)(C)C)CC1
[O:1]-[C;D3:2](=[O:3])-[C;D4:4](-[C;D1:5])(-[C;D2:6]#[N:7])-[C;D3:8]>>[C;D1:5]-[I;D1:9].[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D2:6]#[N:7])-[C;D3:8]$[O;D2:1]-[C;D3:2](=[O;D1:3])-[C;D3:4](-[C;D2:5]#[N:6])-[C;D3:7]>>[O;D2:1]-[C;D3:2](=[O;D1:3])-[O;D2:10]-[C;D2:9]-[C:8].[C;D2:4](-[C;D2:5]#[N:6])-[C;D3:7]$[C;D3:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D3:1]-[C;D2:2]-[Br;D1:5].[C;D1:3]#[N;D1:4]	1	1	224	CCOC(=O)C(C)(C#N)c1cccc(Oc2ccccc2F)c1OC
[O:1]-[C;D3:2](=[O:3])-[C;D4:4](-[C;D1:5])(-[C;D2:6]#[N:7])-[C;D3:8]>>[C;D1:5]-[I;D1:9].[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D2:6]#[N:7])-[C;D3:8]$[O;D2:1]-[C;D3:2](=[O;D1:3])-[C;D3:4](-[C;D2:5]#[N:6])-[C;D3:7]>>[O;D2:1]-[C;D3:2](=[O;D1:3])-[O;D2:10]-[C;D2:9]-[C:8].[C;D2:4](-[C;D2:5]#[N:6])-[C;D3:7]$[C;D3:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D3:1]-[C;D2:2]-[Cl;D1:5].[C;D1:3]#[N;D1:4]	1	1	158	CCOC(=O)C(C)(C#N)c1cc(Oc2ccccc2Cl)ccc1OC
[O:1]-[C;D3:2](=[O:3])-[C;D4:4]-1(-[C;D3:5])-[C;D2:6]-[C;D2:7]-[C;D2:8]-[C;D2:9]-1>>[C;D2:6](-[C;D2:7]-[C;D2:8]-[C;D2:9]-[Br;D1:11])-[Br;D1:10].[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:5]$[C;D2:1]-[O;D2:2]-[C;D3:3](=[O;D1:4])-[C;D2:5]>>[C;D3:3](=[O;D1:4])(-[C;D2:5])-[O;D1:6].[C;D2:1]-[O;D1:2]$[O:1]=[C;D3:2](-[O;D1:3])-[C;D2:4]-[C;D3:5]>>[O:1]=[C;D3:2](-[O;D2:3]-[C;D2:11]-[C;D1:12])-[C;D3:4](-[C;D3:5])-[C;D3:9](-[O;D2:8]-[C:7]-[C:6])=[O;D1:10]	1	1	78	CCOC(=O)C1(c2ccc([N+](=O)[O-])c(OCC3CC3)c2)CCCC1
[O:1]:[C:2]:[C;D3:3]-[C;D3:4]-1=[C;D3:5](-[C;D3:6]:[C:7]:[N:8])-[C;D3:9](=[O;D1:10])-[N;D2:11]-[C;D3:12]-1=[O:13]>>[C;D3:5](-[C;D3:6]:[C:7]:[N:8])(-[C;D3:9](=[O;D1:10])-[O;D2:15]-[C;D1:14])=[O;D1:16].[O:1]:[C:2]:[C;D3:3]-[C;D2:4]-[C;D3:12](-[N;D1:11])=[O:13]$[C;D2:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]>>[C;D2:1]-[C;D3:2](=[O;D1:4])-[O;D2:6]-[C;D1:5].[N;D0:3]$[C;D3:1]-[C;D2:2]-[N;D3:3](-[C;D1:4])-[C;D1:5]>>[C;D3:1]-[C;D2:2]-[Br;D1:6].[N;D2:3](-[C;D1:4])-[C;D1:5]	1	1	6349	CN(C)Cc1ccc2occ(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2c1
[O:1]:[C;D3:2](-[C;D2:3]=[C;D3:4]-1-[S;D2:5]-[C:6](=[O:7])-[N:8]-[C;D3:9]-1=[O:10]):[C:11]>>[O:1]:[C;D3:2](-[C;D2:3]=[O;D1:12]):[C:11].[C;D2:4]-1-[S;D2:5]-[C:6](=[O:7])-[N:8]-[C;D3:9]-1=[O:10]$[O:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[C:5]>>[O:1]:[C;D3:2](-[C;D3:3](-[O;D2:4]-[C;D2:9]-[C;D1:10])-[O;D2:8]-[C;D2:7]-[C:6]):[C:5]$[C;D2:1]-[N;D3:2](-[S;D4:3](-[N;D1:4])(=[O;D1:5])=[O;D1:6])-[C;D2:7]>>[S;D4:3](-[N;D1:4])(=[O;D1:5])(=[O;D1:6])-[N;D1:8].[C;D2:1]-[N;D2:2]-[C;D2:7]	1	1	7816	NS(=O)(=O)N1CCN(c2cncc3cc(/C=C4\SC(=O)NC4=O)oc23)CC1
[O:1]:[C;D3:2](-[C;D2:3]=[C;D3:4]-1-[S;D2:5]-[C:6](=[O:7])-[N:8]-[C;D3:9]-1=[O:10]):[C:11]>>[O:1]:[C;D3:2](-[C;D2:3]=[O;D1:12]):[C:11].[C;D2:4]-1-[S;D2:5]-[C:6](=[O:7])-[N:8]-[C;D3:9]-1=[O:10]$[O:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[C:5]>>[O:1]:[C;D3:2](-[C;D3:3](-[O;D2:4]-[C;D2:9]-[C;D1:10])-[O;D2:8]-[C;D2:7]-[C:6]):[C:5]$[C;D3:1]-[O;D2:2]-[C;D3:3](-[C;D1:4])-[C;D1:5]>>[C;D3:3](-[C;D1:4])(-[C;D1:5])-[I;D1:6].[C;D3:1]-[O;D1:2]	1	1	1382	CC(C)Oc1cccc(-c2cncc3cc(/C=C4\SC(=O)NC4=O)oc23)c1
[O:1]:[C;D3:2](-[C;D3:3](:[C;D2:4]:[C;D2:5]):[C;D2:7]:[C;D2:6]):[C:8]>>[O:1]:[C;D3:2](-[C;D3:3]:1:[C;D2:15]:[C;D2:14]:[C:13](-[C:12]-[N:10](-[C:9])-[C:11]):[C;D2:17]:[C;D2:16]:1):[C:8].[C;D2:4](:[C;D2:5]):[C;D3:30](:[C;D2:7]:[C;D2:6])-[C;D3:29]:1:[C:28]:[C:27]:2:[C:26]:[C:24](:[C:23]:[C:22](-[C:20](-[O:19]-[C:18])=[O:21]):[C:32]:2:[O:31]:1)-[F:25]$[C;D3:1]:1:[C;D2:2]:[C;D2:3]:[C;D3:4](-[C;D2:5]):[C;D2:6]:[C;D2:7]:1>>[C;D3:4]:1(-[C;D2:5]):[C;D2:6]:[C;D2:13]:[C;D3:10](-[C:9]#[C:8]):[C;D2:11]:[C;D2:12]:1.[C;D3:1]:1:[C;D2:2]:[C;D2:3]:[C;D3:18](-[C;D2:17]-[N:15](-[C:14])-[C:16]):[C;D2:19]:[C;D2:7]:1$[O:1]-[C:2](=[O:3])-[C;D3:4]:[C;D3:7]:1:[C;D3:6](:[C;D2:5]):[C;D2:11]:[C;D3:9](:[O;D2:8]:1)-[C;D3:10]>>[O:1]-[C:2](=[O:3])-[C;D3:4]:[C;D3:7](:[C;D3:6](:[C;D2:5])-[I;D1:12])-[O;D1:8].[C;D2:9](-[C;D3:10])#[C;D1:11]	1	1	87	NC(=O)c1cc(F)cc2cc(-c3ccc(CNC4CC4)cc3)oc12
[O:1]:[C;D3:2](-[N;D2:3]-[C;D3:4](=[O;D1:5])-[O;D2:6]):[C:7]>>[C;D3:4](=[O;D1:5])(-[O;D2:6])-[Cl;D1:8].[O:1]:[C;D3:2](-[N;D1:3]):[C:7]$[C;D4:1]-[C;D3:2]:1:[N;D2:3]:[O;D2:4]:[C;D3:5](-[N;D1:6]):[C;D2:7]:1>>[C;D4:1]-[C;D3:2](-[C;D2:7]-[C;D2:5]#[N;D1:6])=[O;D1:8].[N;D1:3]-[O;D1:4]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[C;D2:4]-[C;D2:5]#[N:6]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D2:8]-[C;D1:7].[C;D1:4]-[C;D2:5]#[N:6]	1	1	1666	CC(CF)(CF)c1cc(NC(=O)Oc2ccccc2)on1
[O:1]:[C;D3:2](:[C:3]):[C;D3:5](:[C;D3:4])-[Br;D1:6]>>[Br;D1:6]-[N;D3:13]-1-[C;D3:8](=[O:7])-[C:9]-[C:10]-[C;D3:11]-1=[O:12].[O:1]:[C;D3:2](:[C:3]):[C;D2:5]:[C;D3:4]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D1:3]$[C;D2:1]:[C;D3:2]:1:[C;D3:3](:[C;D2:4]):[C;D3:5](:[C;D3:6](:[C;D2:7]):[O;D2:9]:1):[C;D2:8]>>[C;D2:1]:[C;D3:2](:[C;D3:3](:[C;D2:4])-[Br;D1:10])-[O;D2:9]-[C;D3:6](:[C;D2:5]:[C;D2:8]):[C;D2:7]	1	1	513	N#Cc1ccc2oc3c(Br)c(O)c(F)cc3c2c1
[O:1]:[C;D3:2](:[C:3]):[C;D3:5](:[C;D3:4])-[C;D3:6](:[C;D3:7]):[C;D2:8]>>[O:1]:[C;D3:2](:[C:3]):[C;D3:5](:[C;D3:4])-[Br;D1:9].[C;D3:6](:[C;D3:7])(:[C;D2:8])-[B;D3:11](-[O;D1:10])-[O;D1:12]$[O:1]:[C;D3:2](:[C:3]):[C;D3:5](:[C;D3:4])-[Br;D1:6]>>[Br;D1:6]-[N;D3:13]-1-[C;D3:8](=[O:7])-[C:9]-[C:10]-[C;D3:11]-1=[O:12].[O:1]:[C;D3:2](:[C:3]):[C;D2:5]:[C;D3:4]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D1:3]	1	1	513	N#Cc1ccc2oc3c(-c4ccccc4F)c(O)c(F)cc3c2c1
[O:1]=[C:2](-[C;D3:3]-[C;D2:4]-[O;D1:5])-[N:6]>>[O:1]=[C:2](-[C;D3:3]-[C;D3:4](=[O;D1:5])-[O;D2:9]-[C;D2:8]-[C:7])-[N:6]$[C;D2:1]-[O;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]-[C:7](-[N:6])=[O:8]>>[C;D3:3](=[O;D1:4])(-[C;D3:5]-[C:7](-[N:6])=[O:8])-[O;D1:9].[C;D2:1]-[O;D1:2]$[O:1]=[C;D3:2](-[O;D1:3])-[C;D3:4]-1-[C;D2:5]-[C;D2:6]-[N;D3:7](-[C;D3:8])-[C;D3:9]-1=[O;D1:10]>>[O:1]=[C;D3:2]-1-[O;D2:3]-[C;D4:12](-[C;D1:11])(-[C;D1:13])-[O;D2:14]-[C;D3:9](-[C;D4:4]-1-2-[C;D2:5]-[C;D2:6]-2)=[O;D1:10].[N;D1:7]-[C;D3:8]	1	1	4411	O=C1C(CO)CCN1c1cccc(C(F)(F)F)c1
