Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D3:4](-[C;D1:5])-[O;D2:6]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:7].[N;D2:4](-[C;D1:5])-[O;D2:6]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]$[C;D3:1]-[O;D2:2]-[C;D1:3]>>[C;D1:3]-[I;D1:4].[C;D3:1]-[O;D1:2]$[C;D2:1]:[C;D3:2](-[C;D2:3]#[N;D1:4]):[C;D3:5]>>[C;D2:1]:[C;D3:2](:[C;D3:5])-[Br;D1:6].[C;D2:3](#[N;D1:4])-[Cu;D1:7]$[C;D2:1]:[C;D3:2](-[Br;D1:3]):[C;D3:4]>>[Br;D1:3]-[Br;D1:5].[C;D2:1]:[C;D2:2]:[C;D3:4]	1	1	2527	COc1ccc(C(=O)N(C)OC)cc1C#N
[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D3:4](-[C;D2:5])-[C;D3:6]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:7].[N;D2:4](-[C;D2:5])-[C;D3:6]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[S;D3:6](=[O;D1:5])-[Cl;D1:7].[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:8]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]$[C;D3:1]-[O;D2:2]-[C;D1:3]>>[C;D1:3]-[O;D2:9]-[S;D4:6](-[O:5]-[C:4])(=[O:7])=[O:8].[C;D3:1]-[O;D1:2]$[C;D2:1]:[C;D3:2](-[Cl;D1:3]):[C;D3:4]>>[Cl;D1:3]-[N;D3:11]-1-[C;D3:6](=[O:5])-[C:7]-[C:8]-[C;D3:9]-1=[O:10].[C;D2:1]:[C;D2:2]:[C;D3:4]	1	1	723	COc1c(Cl)cc(C(=O)N2CSc3ccccc32)cc1OC(F)(F)F
[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D3:4](-[C;D2:5])-[C;D3:6]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:7].[N;D2:4](-[C;D2:5])-[C;D3:6]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[S;D3:6](=[O;D1:5])-[Cl;D1:7].[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:8]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]$[C;D3:1]-[O;D2:2]-[C;D1:3]>>[C;D1:3]-[O;D2:9]-[S;D4:6](-[O:5]-[C:4])(=[O:7])=[O:8].[C;D3:1]-[O;D1:2]$[C;D3:1]:[C;D3:2](-[I;D1:3]):[C;D2:4]>>[I;D1:3]-[N;D3:11]-1-[C;D3:6](=[O:5])-[C:7]-[C:8]-[C;D3:9]-1=[O:10].[C;D3:1]:[C;D2:2]:[C;D2:4]	1	1	4966	COc1c(Cl)cc(C(=O)N2CSc3ccccc32)cc1I
[C;D3:1]-[C;D3:2]-1=[C;D3:3](-[C;D3:4]:[C:5]:[N:6])-[C;D3:7](=[O;D1:8])-[N;D2:9]-[C;D3:10]-1=[O:11]>>[C;D3:3](-[C;D3:4]:[C:5]:[N:6])(-[C;D3:7](=[O;D1:8])-[O;D2:13]-[C;D1:12])=[O;D1:14].[C;D3:1]-[C;D2:2]-[C;D3:10](-[N;D1:9])=[O:11]$[C;D2:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]>>[C;D2:1]-[C;D3:2](=[O;D1:4])-[O;D2:7]-[C;D2:6]-[C:5].[N;D1:3]-[C;D2:9]=[O;D1:8]$[C;D3:1]-[C;D2:2]-[N;D3:3](-[C;D1:4])-[C;D1:5]>>[C;D3:1]-[C;D2:2]=[O;D1:6].[N;D2:3](-[C;D1:4])-[C;D1:5]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]#[N;D1:4].[O;D1:3]=[P;D2:6]-[O;D1:5]$[C;D2:1]:[C;D3:2](-[C;D2:3]#[N;D1:4]):[C;D2:5]>>[C;D2:1]:[C;D3:2](:[C;D2:5])-[O;D2:9]-[S;D4:7](=[O:6])(=[O:8])-[C:10](-[F:11])(-[F:12])-[F:13].[C;D1:3]#[N;D1:4]	1	1	2815	CN(C)Cc1ccc2ccc(Cl)c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c2c1
[C;D3:1]-[C;D3:2]:1:[C;D3:3](-[N;D1:4]):[N;D2:5]:[N;D2:6]:[C;D3:7]:1-[C;D1:8]>>[C;D3:1]-[C;D3:2](-[C;D2:3]#[N;D1:4])-[C;D3:7](-[C;D1:8])=[O;D1:9].[N;D1:5]-[N;D1:6]$[C;D3:1]-[C;D3:2](-[C;D2:3]#[N:4])-[C;D3:5](-[C;D1:6])=[O;D1:7]>>[C;D3:5](-[C;D1:6])(=[O;D1:7])-[O;D2:10]-[C;D2:9]-[C:8].[C;D3:1]-[C;D2:2]-[C;D2:3]#[N:4]$[C;D3:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D3:1]-[C;D2:2]-[Cl;D1:5].[C;D1:3]#[N;D1:4]$[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D3:5](=[O;D1:4])-[Cl;D1:6].[C;D3:1]-[C;D2:2]-[O;D1:7]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:5]-[C;D1:4]	1	1	441	COCCOc1cccc(-c2c(C)n[nH]c2N)c1OC
[C;D3:1]-[C;D3:2]:1:[N;D2:3]:[O;D2:4]:[C;D3:5](-[C;D3:6]):[N;D2:7]:1>>[C;D3:5](-[C;D3:6])(=[O;D1:8])-[O;D1:9].[C;D3:1]-[C;D3:2](=[N;D2:3]-[O;D1:4])-[N;D1:7]$[C;D3:1]-[C;D3:2](-[N;D1:3])=[N;D2:4]-[O;D1:5]>>[C;D3:1]-[C;D2:2]#[N;D1:3].[N;D1:4]-[O;D1:5]$[C;D3:1]-[C;D2:2]#[N;D1:3]>>[C;D3:1]-[C;D2:2]=[N;D2:3]-[O;D1:4]$[C;D3:1]-[C;D2:2]=[N;D2:3]-[O;D1:4]>>[C;D3:1]-[C;D2:2]=[O;D1:5].[N;D1:3]-[O;D1:4]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]	1	1	583	CC(C)(C)OC(=O)CCCCc1cc2cc(-c3noc(C4Cc5ccccc5C4)n3)ccc2c(=O)n1-c1ccc(F)cc1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D3:6]-[C:7](-[C:8])=[O:9]>>[N;D3+:3](=[O;D1:4])(-[O;D1-:5])-[O;D1:10].[C;D2:1]:[C;D2:2]:[C;D3:6]-[C:7](-[C:8])=[O:9]$[C;D3:1]-[O;D2:2]-[C;D1:3]>>[C;D1:3]-[I;D1:4].[C;D3:1]-[O;D1:2]$[C;D3:1]:[C;D3:2](-[O;D1:3]):[C;D2:4]>>[C;D3:1]:[C;D3:2](:[C;D2:4])-[N;D1:5].[O;D1:3]=[N;D2:7]-[O;D1:6]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	1	1	1	CCc1cc(N)c(C(C)=O)cc1OC
[C;D3:1]-[N;D2:2]-[C;D2:3]-[C;D3:4]-[O;D1:5]>>[C;D2:3]-1-[C;D3:4]-[O;D2:5]-1.[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D2:6]>>[N;D3+:3](-[O;D1:4])(-[O;D1-:5])=[O;D1:7].[C;D2:1]:[C;D2:2]:[C;D2:6]$[C;D1:1]-[N;D3:2](-[C;D3:3](=[O:4])-[O:5])-[C;D3:6]>>[C;D1:1]-[I;D1:7].[N;D2:2](-[C;D3:3](=[O:4])-[O:5])-[C;D3:6]$[O;D1:1]=[C;D3:2](-[N;D2:3]-[C;D3:4])-[O;D2:6]-[C;D2:5]>>[N;D1:3]-[C;D3:4].[C;D2:5]-[O;D1:6].[O;D1:1]=[C;D3:2](-[N;D3:9]:1:[C;D2:8]:[C:7]:[N:16]:[C;D2:15]:1)-[N;D3:10]:2:[C;D2:11]:[C:12]:[N:13]:[C;D2:14]:2	1	1	162	CN1C(=O)OCCc2cc(NC[C@@H](O)CNC(=O)OC(C)(C)C)ccc21
[C;D3:1]-[N;D2:2]-[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])=[O;D1:5].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D2:1]-[C;D3:2](-[N;D2:3]=[N;D2+:4])-[C;D3:5]>>[C;D2:1]-[C;D3:2](-[C;D3:5])-[O;D2:10]-[S;D4:7](-[C:6])(=[O:8])=[O:9].[N;D1-:3]=[N;D2+:4]$[C;D3:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D3:1]-[O;D1:2]$[C;D2:1]-[C;D3:2](-[O;D1:3])-[C;D3:4]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[C;D3:4]	1	1	1184	CC(C)(C)OC(=O)N1CCC(NCc2ccccc2)C(F)C1
[C;D3:1]-[N;D2:2]-[C;D3:3]:1:[C;D3:4]:[C:5]:[N:6]:[C:7]:[N;D2:8]:1>>[C;D3:3]:1(:[C;D3:4]:[C:5]:[N:6]:[C:7]:[N;D2:8]:1)-[Cl;D1:9].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D1:1]-[C;D3:2](-[N;D2:3]=[N;D2+:4])-[C;D3:5]:[C:7]:[N:6]>>[N;D2:3](=[N;D2+:4])-[P;D4:9](=[O;D1:8])(-[C;D3:10]:1:[C:11]:[C:12]:[C:13]:[C:14]:[C:15]:1)-[C;D3:16]:2:[C:17]:[C:18]:[C:19]:[C:20]:[C:21]:2.[C;D1:1]-[C;D3:2](-[C;D3:5]:[C:7]:[N:6])-[O;D1:22]$[C;D1:1]-[C;D3:2](-[O;D1:3])-[C;D3:4]:[C:6]:[N:5]>>[C;D1:1]-[C;D3:2](=[O;D1:3])-[C;D3:4]:[C:6]:[N:5]$[C;D1:1]-[C;D3:2](=[O;D1:3])-[C;D3:4]:[C:6]:[N:5]>>[C;D1:1]=[C;D3:2](-[O;D2:3]-[C;D2:8]-[C;D1:7])-[C;D3:4]:[C:6]:[N:5]	1	1	2044	CC(Nc1ncnc(N)c1C#N)c1cc(=O)n(Cc2ccccc2)nc1-c1ccccc1
[C;D3:1]-[N;D2:3]-[C;D2:2]>>[C;D3:1]-[N;D3:3](-[C;D2:2])-[C;D3:9](-[O;D2:8]-[C:5](-[C:4])(-[C:6])-[C:7])=[O;D1:10]$[C;D2:1]-[N;D2:2]-[C;D3:3](:[C;D2:4]):[N;D2:5]>>[C;D3:3](:[C;D2:4])(:[N;D2:5])-[Cl;D1:6].[C;D2:1]-[N;D1:2]$[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D3:2]-1-[C;D3:4](=[O;D1:3])-[C;D3:5]:2:[C:6]:[C:7]:[C:8]:[C:9]:[C;D3:10]:2-[C;D3:11]-1=[O;D1:12]$[C;D3:1]-[C;D2:2]-[N;D3:3]-1-[C;D3:4](=[O:5])-[C:6]:[C:7]-[C;D3:8]-1=[O:9]>>[C;D3:1]-[C;D2:2]-[O;D1:10].[N;D2:3]-1-[C;D3:4](=[O:5])-[C:6]:[C:7]-[C;D3:8]-1=[O:9]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[Si;D4:7](-[C;D4:4](-[C:3])(-[C:5])-[C:6])(-[C;D3:8]:1:[C:9]:[C:10]:[C:11]:[C:12]:[C:13]:1)-[C;D3:14]:2:[C:15]:[C:16]:[C:17]:[C:18]:[C:19]:2	1	1	3522	FC(F)(F)c1ccc(NC[C@@H]2C[C@H]3C[C@H]3CN2)nn1
[C;D3:1]-[N;D3:2]-1-[C;D2:3]-[C;D3:4]-[O;D2:5]-[C;D3:6]-1=[O;D1:7]>>[C;D3:1]-[N;D2:2]-[C;D2:3]-[C;D3:4]-[O;D1:5].[C;D3:6](=[O;D1:7])(-[N;D3:10]:1:[C;D2:9]:[C:8]:[N:17]:[C;D2:16]:1)-[N;D3:11]:2:[C;D2:12]:[C:13]:[N:14]:[C;D2:15]:2$[C;D3:1]-[N;D2:2]-[C;D2:3]-[C;D3:4]-[O;D1:5]>>[C;D2:3]-1-[C;D3:4]-[O;D2:5]-1.[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D2:6]>>[N;D3+:3](-[O;D1:4])(-[O;D1-:5])=[O;D1:7].[C;D2:1]:[C;D2:2]:[C;D2:6]$[C;D1:1]-[N;D3:2](-[C;D3:3](=[O:4])-[O:5])-[C;D3:6]>>[C;D1:1]-[I;D1:7].[N;D2:2](-[C;D3:3](=[O:4])-[O:5])-[C;D3:6]	1	1	162	CN1C(=O)OCCc2cc(N3C[C@H](CNC(=O)OC(C)(C)C)OC3=O)ccc21
[C;D3:1]-[N;D3:3](-[C;D3:2])-[C;D3:4](=[O;D1:5])-[C;D2:6]>>[C;D3:1]-[N;D2:3]-[C;D3:2].[C;D3:4](=[O;D1:5])(-[C;D2:6])-[O;D1:7]$[C;D1:1]-[C;D3:2]-1-[C;D2:3]-[C;D3:4](:[C;D3:5]):[C;D3:7](:[C;D2:6])-[N;D2:8]-1>>[C;D1:1]-[C;D3:2]:1:[C;D2:3]:[C;D3:4](:[C;D3:5]):[C;D3:7](:[C;D2:6]):[N;D2:8]:1$[C;D1:1]-[C;D3:2]:1:[C;D2:3]:[C;D3:4](:[C;D3:5]):[C;D3:7](:[C;D2:6]):[N;D2:8]:1>>[C;D1:1]-[C;D3:2](-[C;D2:3]-[C;D3:4](:[C;D3:5]):[C;D3:7](:[C;D2:6])-[N;D2:8]-[C;D3:14](-[O;D2:13]-[C:10](-[C:9])(-[C:11])-[C:12])=[O;D1:15])=[O;D1:16]$[C;D1:1]-[C;D3:2](=[O;D1:3])-[C;D2:4]-[C;D3:5]>>[C;D1:1]-[C;D3:2](=[O;D1:3])-[N;D3:8](-[O;D2:7]-[C:6])-[C;D1:9].[C;D1:4]-[C;D3:5]$[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9]>>[C;D3:3](=[O;D1:4])(-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9])-[O;D2:17]-[C;D3:15](-[O:14]-[C:11](-[C:10])(-[C:12])-[C:13])=[O:16].[C;D3:1]-[N;D1:2]	1	1	1381	CC1Cc2c(F)cccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)n1C
[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D1:3]$[C;D2:1]-[N;D2:2]-[C;D3:3](-[C;D1:4])=[O;D1:5]>>[C;D3:3](-[C;D1:4])(=[O;D1:5])-[O;D2:9]-[C;D3:7](-[C:6])=[O:8].[C;D2:1]-[N;D1:2]$[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D3:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D3:1]-[C;D2:2]-[O;D2:13]-[S;D4:10](-[C:9]:1:[C:8]:[C:7]:[C:6](-[C:5]):[C:15]:[C:14]:1)(=[O:11])=[O:12].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](=[O;D1:4])(=[O;D1:5])-[C;D3:6]:1:[C:7]:[C:8]:[C:9](-[C:10]):[C:11]:[C:12]:1>>[S;D4:3](=[O;D1:4])(=[O;D1:5])(-[C;D3:6]:1:[C:7]:[C:8]:[C:9](-[C:10]):[C:11]:[C:12]:1)-[Cl;D1:13].[C;D2:1]-[O;D1:2]	1	1	838	CC(=O)NCC1COc2cccc(O)c2N1
[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D2:7]-[C;D3:6]:1:[C:5]:[C:4]:[C:3]:[C:9]:[C:8]:1$[N:1]:[C;D3:2]:1:[C:3](:[C:4]:[C;D3:5](:[C:6]):[N;D2:7]:[C;D3:8]:1-[N;D1:9]):[N:10]>>[N;D2:9](=[C;D2:12]=[O;D1:11])-[C;D3:13](=[O;D1:14])-[C;D4:15](-[Cl:16])(-[Cl:17])-[Cl:18].[N:1]:[C;D3:2]:1:[C:3](:[C:4]:[C;D3:5](:[C:6]):[N;D3+:7](:[C;D2:8]:1)-[O;D1-:19]):[N:10]$[N:1]:[C:2]:[C;D2:8]:[N;D3+:6](:[C;D3:4](:[C:3]):[C:5])-[O;D1-:7]>>[O;D1:7]-[O;D2:11]-[C;D3:10](=[O:9])-[C:12]:1:[C:13]:[C:14]:[C:15]:[C:16](-[Cl:17]):[C:18]:1.[N:1]:[C:2]:[C;D2:8]:[N;D2:6]:[C;D3:4](:[C:3]):[C:5]$[C;D2:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4]:2:[C;D3:5](:[C;D3:6]:[C:7]:[N:8]:[C;D2:9]:2):[N;D3:10]:1-[C;D1:11]>>[C;D2:1]-[C;D4:2](-[O;D2:14]-[C;D2:13]-[C:12])(-[O;D2:15]-[C;D2:16]-[C:17])-[O;D2:18]-[C;D2:19]-[C:20].[N;D1:3]-[C;D3:4]:1:[C;D3:5](:[C;D3:6]:[C:7]:[N:8]:[C;D2:9]:1)-[N;D2:10]-[C;D1:11]$[C;D3:1](-[N;D1:2]):[C:3]:[N:4]>>[C;D3:1](-[N;D3+:2](=[O;D1:5])-[O;D1-:6]):[C:3]:[N:4]	1	1	424	CCc1nc2c(N)nc3ccc(O)cc3c2n1C
[C;D3:1]-[O;D2:2]-[C;D1:3]>>[C;D1:3]-[I;D1:4].[C;D3:1]-[O;D1:2]$[C;D3:1]:[C;D3:2](-[O;D1:3]):[C;D2:4]>>[C;D3:1]:[C;D3:2](:[C;D2:4])-[N;D1:5].[O;D1:3]=[N;D2:7]-[O;D1:6]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D3:1]:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D2:6]>>[N;D3+:3](=[O;D1:4])(-[O;D1-:5])-[O;D1:7].[C;D3:1]:[C;D2:2]:[C;D2:6]$[C;D2:1]:[C;D3:2](-[C;D3:3](-[C;D1:4])=[O;D1:5]):[C;D2:6]>>[C;D3:3](-[C;D1:4])(=[O;D1:5])-[O;D2:10]-[C;D3:8](-[C:7])=[O:9].[C;D2:1]:[C;D2:2]:[C;D2:6]	1	1	1	CCc1ccc(C(C)=O)cc1OC
[C;D3:1]-[O;D2:2]-[C;D2:3]-[C;D2:4]>>[C;D2:3](-[C;D2:4])-[O;D1:5].[C;D3:1]-[O;D1:2]$[C;D2:1]:[C;D3:2](-[O;D1:3]):[C;D3:4]>>[C;D2:1]:[C;D3:2](:[C;D3:4])-[B;D3:6](-[O;D1:5])-[O;D1:7].[O;D1:3]-[O;D1:8]$[C;D2:1]:[C;D3:2](-[B;D3:3](-[O;D1:4])-[O;D1:5]):[C;D3:6]>>[C;D2:1]:[C;D3:2](:[C;D3:6])-[Br;D1:7].[B;D3:3]-1(-[O;D2:4]-[C;D4:13](-[C;D1:14])(-[C;D1:15])-[C;D4:16](-[O;D2:5]-1)(-[C;D1:17])-[C;D1:18])-[B;D3:12]-2-[O;D2:11]-[C:9](-[C:8])(-[C:10])-[C:20](-[O;D2:19]-2)(-[C:21])-[C:22]$[C;D2:1]:[C;D3:2](-[Br;D1:3]):[C;D3:4]>>[C;D2:1]:[C;D3:2](:[C;D3:4])-[N;D1:5].[Br;D1:3]-[Cu;D1:6]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	1	1	704	CCn1cc(C(=O)OC)c2cc(OCCc3ccc4ccccc4n3)c(OC)cc2c1=O
[C;D3:1]-[O;D2:2]-[S;D4:3](=[O;D1:4])(=[O;D1:5])-[C;D4:6](-[F:7])(-[F:8])-[F:9]>>[S;D4:3](=[O;D1:4])(=[O;D1:5])(-[C;D4:6](-[F:7])(-[F:8])-[F:9])-[O;D2:13]-[S;D4:11](=[O:10])(=[O:12])-[C:14](-[F:15])(-[F:16])-[F:17].[C;D3:1]-[O;D1:2]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D1:3]$[C;D2:1]-[N;D2:2]-[C;D3:3](-[C;D1:4])=[O;D1:5]>>[C;D3:3](-[C;D1:4])(=[O;D1:5])-[O;D2:9]-[C;D3:7](-[C:6])=[O:8].[C;D2:1]-[N;D1:2]$[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D3:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D3:1]-[C;D2:2]-[O;D2:13]-[S;D4:10](-[C:9]:1:[C:8]:[C:7]:[C:6](-[C:5]):[C:15]:[C:14]:1)(=[O:11])=[O:12].[N;D1-:3]=[N;D2+:4]	1	1	838	CC(=O)NCC1COc2cccc(OS(=O)(=O)C(F)(F)F)c2N1
[C;D3:1]:1:[C:2]:[N:3]:[C:4]:[N;D2:5]:[C;D3:6]:1-[S;D2:7]-[C;D3:8]>>[C;D3:1]:1:[C:2]:[N:3]:[C:4]:[N;D2:5]:[C;D3:6]:1-[Cl;D1:9].[S;D1:7]-[C;D3:8]$[C;D3:1]:1:[C:2]:[N:3]:[C:4]:[N;D2:5]:[C;D3:6]:1-[Cl;D1:7]>>[Cl;D1:7]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C;D3:1]:1:[C:2]:[N:3]:[C:4]:[N;D2:5]:[C;D3:6]:1=[O;D1:12]$[C;D2:1]:[C;D3:2]:1:[C;D3:3](=[O;D1:4]):[N;D2:5]:[C;D2:6]:[N;D2:7]:[C;D3:8]:1:[C;D2:9]>>[C;D2:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:11]-[C;D1:10]):[C;D3:8](-[N;D1:7]):[C;D2:9].[N;D1:5]=[C;D2:6]-[N;D1:12]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D3:6]-[C:7](=[O:8])-[O:9]>>[N;D3+:3](=[O;D1:4])(-[O;D1-:5])-[O;D1:10].[C;D2:1]:[C;D2:2]:[C;D3:6]-[C:7](=[O:8])-[O:9]	1	1	873	COCCOc1cc2ncnc(Sc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)c2cc1OC
[C;D3:1]:1:[C;D3:2](-[Br;D1:3]):[C;D2:4]:[N:5]:[N:6]:[C:7]:1>>[Br;D1:3]-[P;D4:9](=[O;D1:8])(-[Br;D1:10])-[Br;D1:11].[C;D3:1]:1:[C;D3:2](:[C;D2:4]:[N:5]:[N:6]:[C:7]:1)-[O;D1:12]$[C;D2:1]:[C;D3:2]:1:[C;D3:3](-[O;D1:4]):[C;D2:5]:[N;D2:6]:[N;D2:7]:[C;D3:8]:1:[C;D2:9]>>[N;D2:6](=[O;D1:10])-[O;D1:11].[C;D2:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[C;D1:5]):[C;D3:8](-[N;D1:7]):[C;D2:9]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D3:6]-[C:7](-[C:8])=[O:9]>>[N;D3+:3](=[O;D1:4])(-[O;D1-:5])-[O;D1:10].[C;D2:1]:[C;D2:2]:[C;D3:6]-[C:7](-[C:8])=[O:9]$[C;D3:1]-[O;D2:2]-[C;D1:3]>>[C;D1:3]-[I;D1:4].[C;D3:1]-[O;D1:2]	1	1	1	CCc1cc2nncc(Br)c2cc1OC
[C;D3:1]:1:[N:2]:[N:3]:[C;D3:4]:[C;D3:5]:1-[Cl;D1:6]>>[Cl;D1:6]-[S;D4:8](=[O;D1:7])(=[O;D1:9])-[Cl;D1:10].[C;D3:1]:1:[N:2]:[N:3]:[C;D3:4]:[C;D2:5]:1$[C:1]:1:[C;D3:2](-[C;D2:3]#[N;D1:4]):[C:5]:[N:6]:[N:7]:1>>[C:1]:1:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:8]):[C:5]:[N:6]:[N:7]:1$[C:1]:1:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:5]):[C:6]:[N:7]:[N:8]:1>>[C:1]:1:[C;D3:2](-[C;D3:3](=[O;D1:5])-[Cl;D1:9]):[C:6]:[N:7]:[N:8]:1.[N;D0:4]$[C:1]:1:[C;D3:2](-[C;D3:3](=[O;D1:4])-[Cl;D1:5]):[C:6]:[N:7]:[N:8]:1>>[Cl;D1:5]-[S;D3:10](=[O;D1:9])-[Cl;D1:11].[C:1]:1:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D1:12]):[C:6]:[N:7]:[N:8]:1$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]	1	1	2818	Cc1c(C#N)cnn1-c1nn(C)c(OC(F)F)c1Cl
